case_id,arm_id,R,a,is_baseline_point,source,p_net_MW,rec_frac,q_eng,p_et_MW,p_th_MW,recirc_threshold,wall_load_limit,p_pump_MW
20260829-p-pump-fence:c0023,arm-package-default,4.5,1.8,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,422.2184471627386,0.45179852296676487,2.213375983244553,770.1884523327202,2312.8782352333938,0.5,4.05,195.0
20260829-p-pump-fence:c0024,arm-package-default,4.5,1.85,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,461.6158500444361,0.430669235402398,2.3219675746414645,810.8043315922022,2434.8478426192255,0.5,4.05,195.0
20260829-p-pump-fence:c0025,arm-package-default,4.5,1.9,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,502.09263382700163,0.4110578138949847,2.432747818426037,852.532974667012,2560.15908308412,0.5,4.05,195.0
20260829-p-pump-fence:c0026,arm-package-default,4.5,1.95,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,543.6487985104361,0.3928251581590112,2.545661802025448,895.3743815571506,2688.8119566280798,0.5,4.05,195.0
20260829-p-pump-fence:c0027,arm-package-default,4.5,2.0,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,586.2843440947388,0.3758474149619743,2.6606541915451865,939.3285522626174,2820.806463251103,0.5,4.05,195.0
20260829-p-pump-fence:c0028,arm-package-default,4.5,2.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,629.9992705799101,0.3600140603666511,2.77766929153146,984.3954867834125,2956.1426029531904,0.5,4.05,195.0
20260829-p-pump-fence:c0029,arm-package-default,4.5,2.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,674.7935779659499,0.3452262506323778,2.896651103930313,1030.575185119536,3094.8203757343417,0.5,4.05,195.0
20260829-p-pump-fence:c0030,arm-package-default,4.5,2.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,720.6672662528576,0.3313954008384164,3.0175433861485166,1077.8676472709872,3236.839781594556,0.5,4.05,195.0
20260829-p-pump-fence:c0031,arm-package-default,4.5,2.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,767.6203354406342,0.3184419569354379,3.140289708126444,1126.2728732377673,3382.200820533835,0.5,4.05,195.0
20260829-p-pump-fence:c0032,arm-package-default,5.0,1.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,13.0131545223984,0.9626410173568827,1.0388088414783048,348.3273258993798,1046.028005703843,0.5,4.05,195.0
20260829-p-pump-fence:c0033,arm-package-default,5.0,1.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,39.99767704410911,0.8936646082987451,1.1189880305360687,376.14642128258663,1129.5688326804402,0.5,4.05,195.0
20260829-p-pump-fence:c0034,arm-package-default,5.0,1.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,68.18151167789561,0.8317344806125119,1.2023067737477624,405.201920905047,1216.8225853004415,0.5,4.05,195.0
20260829-p-pump-fence:c0035,arm-package-default,5.0,1.25,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,97.56465842375816,0.7759677568883756,1.288713340371244,435.493824766761,1307.7892635638468,0.5,4.05,195.0
20260829-p-pump-fence:c0036,arm-package-default,5.0,1.3,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,128.14711728169706,0.7256080423965877,1.3781545153456842,467.02213286772894,1402.4688674706574,0.5,4.05,195.0
20260829-p-pump-fence:c0037,arm-package-default,5.0,1.35,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,159.92888825171184,0.6800058069052038,1.4705756772153638,499.7868452079503,1500.8613970208717,0.5,4.05,195.0
20260829-p-pump-fence:c0038,arm-package-default,5.0,1.4,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,192.90997133380245,0.6386018697614867,1.5659208770771262,533.7879617874252,1602.9668522144898,0.5,4.05,195.0
20260829-p-pump-fence:c0039,arm-package-default,5.0,1.45,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,227.09036652796908,0.6009135381988722,1.6641329183518083,569.0254826061537,1708.7852330515125,0.5,4.05,195.0
20260829-p-pump-fence:c0040,arm-package-default,5.0,1.5,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,262.470073834212,0.5665229882771392,1.765153437181982,605.499407664136,1818.3165395319397,0.5,4.05,195.0
20260829-p-pump-fence:c0041,arm-package-default,5.0,1.55,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,299.0490932525307,0.5350675276383601,1.8689229832610534,643.2097369613718,1931.5607716557713,0.5,4.05,195.0
20260829-p-pump-fence:c0042,arm-package-default,5.0,1.6,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,336.82742478292556,0.5062314302507499,1.9753811009021573,682.1564704978614,2048.517929423007,0.5,4.05,195.0
20260829-p-pump-fence:c0043,arm-package-default,5.0,1.65,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,375.80506842539637,0.4797390810071007,2.084466410159315,722.3396082736045,2169.188012833647,0.5,4.05,195.0
20260829-p-pump-fence:c0044,arm-package-default,5.0,1.7,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,415.9820241799433,0.45534921051648763,2.196116687817978,763.7591502886013,2293.5710218876916,0.5,4.05,195.0
20260829-p-pump-fence:c0045,arm-package-default,5.0,1.75,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,457.35829204656613,0.4328500371492452,2.310268948077284,806.4150965428516,2421.66695658514,0.5,4.05,195.0
20260829-p-pump-fence:c0046,arm-package-default,5.0,1.8,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,499.933872025265,0.41205516455521546,2.42685952275208,850.3074470363557,2553.475816925993,0.5,4.05,195.0
20260829-p-pump-fence:c0047,arm-package-default,5.0,1.85,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,543.70876411604,0.39280010899510814,2.545824140828978,895.4362017691134,2688.9976029102504,0.5,4.05,195.0
20260829-p-pump-fence:c0048,arm-package-default,5.0,1.9,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,588.6829683188909,0.37493935254495375,2.6670980072173243,941.8013607411247,2828.232314537912,0.5,4.05,195.0
20260829-p-pump-fence:c0049,arm-package-default,5.0,1.95,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,634.8564846338181,0.3583438362019966,2.790615880543024,989.4029239523899,2971.1799518089783,0.5,4.05,195.0
20260829-p-pump-fence:c0050,arm-package-default,5.0,2.0,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,682.2293130608211,0.3428988217378258,2.9163121498404614,1038.2408914029083,3117.840514723448,0.5,4.05,195.0
20260829-p-pump-fence:c0051,arm-package-default,5.0,2.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,730.8014535999002,0.32850206334222354,3.0441209100054576,1088.3152630926807,3268.214003281323,0.5,4.05,195.0
20260829-p-pump-fence:c0052,arm-package-default,5.0,2.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,780.5729062510553,0.31506224013525924,3.1739760358800546,1139.6260390217064,3422.300417482602,0.5,4.05,195.0
20260829-p-pump-fence:c0053,arm-package-default,5.0,2.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,831.543671014286,0.30249760887996374,3.3058112548480247,1192.1732191899857,3580.0997573272844,0.5,4.05,195.0
