case_id,arm_id,R,a,is_baseline_point,availability,discount_rate,lcoe,lcoe_1cfe,wall_load,p_fus,plasma_volume,beta,total_capital,magnet_capital,overnight_capital,cas72,fuel,beta_ok,net_positive,peak_field_ok,recirc_ok,tbr_ok,wall_load_ok,feasible
20260829-p-pump-fence:c0214,arm-package-default,8.5,1.0,False,0.85,0.07,1027.0902386697092,1006.1060953121635,2.3581111374425294,1088.3140033226875,168.31291628213836,0.026834157382368398,8937404183.84838,3809019298.3824277,8937404183.84838,25446562.62123992,212742.55450214486,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0215,arm-package-default,8.5,1.05,False,0.85,0.07,807.9656267866817,791.5525192475064,2.4867819842899372,1199.866188663263,185.56499020105753,0.026834157382368398,9228663384.116259,3879556692.796917,9228663384.116259,28846973.397655345,234548.66633861474,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0216,arm-package-default,8.5,1.1,False,0.85,0.07,668.3781372631317,654.871300330501,2.615538269946672,1316.859944020452,203.6586287013874,0.026834157382368398,9526203098.924114,3950094087.211407,9526203098.924114,32477539.854107,257418.4909475953,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0217,arm-package-default,8.5,1.15,False,0.85,0.07,571.7280757173044,560.2301677757303,2.744369741755616,1439.295269394254,222.59383178312794,0.026834157382368398,9830168392.348564,4020631481.625896,9830168392.348564,36339892.75963517,281352.02832908655,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0218,arm-package-default,8.5,1.2,False,0.85,0.07,502.8742726322787,492.84663359706065,2.8732677243915132,1567.17216478467,242.37059944627921,0.026834157382368398,10140649204.553398,4091168876.0403857,10140649204.553398,45019362.850140646,306349.27848308865,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0219,arm-package-default,8.5,1.25,False,0.85,0.07,448.76151900649705,439.8555737165465,3.00222482776248,1700.4906301916994,262.9889316908412,0.026834157382368398,10457706012.78473,4161706270.4548745,10457706012.78473,50098622.81806715,332410.24140960135,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0220,arm-package-default,8.5,1.3,False,0.85,0.07,406.1133557786688,398.090654857193,3.1312347175040447,1839.250665615342,284.4488285168138,0.026834157382368398,10781382135.475525,4232243664.869364,10781382135.475525,55481538.49533908,359534.9171086249,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0221,arm-package-default,8.5,1.35,False,0.85,0.07,371.65917482734704,364.3494732891286,3.2602919329571804,1983.4522710555984,306.7502899241972,0.026834157382368398,11111710259.894495,4302781059.283854,11111710259.894495,61170804.34629381,387723.3055801591,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0222,arm-package-default,8.5,1.4,False,0.85,0.07,343.26342883012194,336.54097497103686,3.389391741550729,2133.0954465124673,329.8933159129911,0.026834157382368398,11448716169.049873,4373318453.698342,11448716169.049873,67168990.01403901,416975.40682420385,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0223,arm-package-default,8.5,1.45,False,0.85,0.07,319.47250902319155,313.2418101796169,3.5185300213678774,2288.1801919859504,353.8779064831959,0.026834157382368398,11792420991.590546,4443855848.112833,11792420991.590546,73478556.3094209,447291.2208407595,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0224,arm-package-default,8.5,1.5,False,0.85,0.07,300.6943028186779,294.88115943195453,3.6477031657314134,2448.706507476047,378.7040616348113,0.026834157382368398,12142842620.909735,4514393242.527321,12142842620.909735,86926911.34277485,478670.747629826,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0225,arm-package-default,8.5,1.55,False,0.85,0.07,283.3676440297954,277.9132736483984,3.7769080051371198,2614.6743929827576,404.37178136783746,0.026834157382368398,12499996642.450996,4584930636.941812,12499996642.450996,94758782.11776477,511113.9871914032,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0226,arm-package-default,8.5,1.6,False,0.85,0.07,268.3300293067782,263.1870852388058,3.9061417429636256,2786.0838485060804,430.88106568227425,0.026834157382368398,12863896957.575588,4655468031.3563,12863896957.575588,102975106.93459769,544620.9395254909,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0227,arm-package-default,8.5,1.65,False,0.85,0.07,255.16389540777902,250.29369148702162,4.035401902203437,2962.934874046016,458.2319145781216,0.026834157382368398,13234556213.680895,4726005425.77079,13234556213.680895,111579201.48512764,579191.6046320893,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0228,arm-package-default,8.5,1.7,False,0.85,0.07,243.5470407387274,238.91756890749775,4.164686281072112,3145.2274696025665,486.42432805537976,0.026834157382368398,13611986106.992517,4796542820.18528,13611986106.992517,120574251.84660347,614825.9825111985,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0229,arm-package-default,8.5,1.75,False,0.85,0.07,234.41122356643584,229.99570726774857,4.2939929158159575,3332.9616351757304,515.4583061140487,0.026834157382368398,13996197599.601482,4867080214.599769,13996197599.601482,138531067.7056226,651524.0731628187,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0230,arm-package-default,8.5,1.8,False,0.85,0.07,225.23061446530028,221.00643304485249,4.423320049392198,3526.137370765508,545.3338487541283,0.026834157382368398,14387201077.510475,4937617609.014258,14387201077.510475,149294254.8212881,689285.8765869493,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0231,arm-package-default,8.5,1.85,False,0.85,0.07,216.98418027579535,212.93205583843627,4.55266610496757,3724.754676371898,576.0509559756185,0.026834157382368398,14785006467.345371,5008155003.428747,14785006467.345371,160521994.1074751,728111.3927835907,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0232,arm-package-default,8.5,1.9,False,0.85,0.07,209.54037067439134,205.64374416694235,4.682029663392142,3928.813551994902,607.6096277785194,0.026834157382368398,15189623323.631378,5078692397.843236,15189623323.631378,172218207.6683999,768000.6217527429,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0233,arm-package-default,8.5,1.95,False,0.85,0.07,202.7910522529515,199.0355983179117,4.81140944396963,4138.313997634519,640.009864162831,0.026834157382368398,15601060894.805107,5149229792.257726,15601060894.805107,184386679.9455538,808953.5634944058,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0234,arm-package-default,8.5,2.0,False,0.85,0.07,196.64653083010134,193.01977599868755,4.940804287974824,4353.25601329075,673.2516651285534,0.026834157382368398,16019328173.668074,5219767186.672215,16019328173.668074,197031068.03959885,850970.2180085795,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0235,arm-package-default,8.5,2.05,False,0.85,0.07,192.11882419708033,188.60984311034366,5.070213144470907,4573.639598963593,707.3350306756863,0.026834157382368398,16444433936.324963,5290304581.086705,16444433936.324963,221781338.57676986,894050.5852952634,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0236,arm-package-default,8.5,2.1,False,0.85,0.07,187.01003453657822,183.60920582992418,5.199635058060778,4799.464754653052,742.2599608042301,0.026834157382368398,16876386772.510702,5360841975.501193,16876386772.510702,236518939.0737252,938194.665354459,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0237,arm-package-default,8.5,2.15,False,0.85,0.07,182.3139644991631,179.01277283587368,5.329069158271513,5030.731480359123,778.0264555141845,0.026834157382368398,17315195109.41719,5431379369.915683,17315195109.41719,251807549.63278514,983402.4581861646,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0238,arm-package-default,8.5,2.2,False,0.85,0.07,177.98478531354107,174.77565949264198,5.45851465032349,5267.439776081808,814.6345148055497,0.026834157382368398,17760867230.570915,5501916764.330173,17760867230.570915,267651457.3110673,1029673.9637903812,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0239,arm-package-default,9.0,0.85,False,0.85,0.07,3611.2438615115702,3535.758244314071,1.9727461331394214,832.5602125418558,128.7593809558358,0.026834157382368398,8550867453.314337,3809019298.382427,8550867453.314337,15412733.225475783,162748.05419414077,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0240,arm-package-default,9.0,0.9,False,0.85,0.07,1803.0289025364611,1765.6461912798654,2.101077023461294,933.3893040261637,144.35307761138688,0.026834157382368398,8842202745.729671,3883705951.2918863,8842202745.729671,17767820.4842328,182458.02615536898,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0241,arm-package-default,9.0,0.95,False,0.85,0.07,1213.6963796223408,1188.7834540848396,2.2295379349486386,1039.9800578810032,160.83784264725512,0.026834157382368398,9138776546.430576,3958392604.2013454,9138776546.430576,23971931.290966988,203294.28222866717,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0242,arm-package-default,9.0,1.0,False,0.85,0.07,917.8553373892494,899.128266972154,2.3581111374425294,1152.332474106375,178.2136760634406,0.026834157382368398,9441601539.991179,4033079257.1108055,9441601539.991179,27406443.855072275,225256.8224140357,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0243,arm-package-default,9.0,1.05,False,0.85,0.07,740.9310234296196,725.8958767703022,2.4867819842899372,1270.4465527022785,196.48057785994328,0.026834157382368398,9751068803.623232,4107765910.0202646,9751068803.623232,31090474.34003979,248345.64671147443,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0244,arm-package-default,9.0,1.1,False,0.85,0.07,623.2911410581811,610.706569502186,2.6155382699466725,1394.3222936687139,215.63854803676318,0.026834157382368398,10067376456.23716,4182452562.9297247,10067376456.23716,35025959.718550526,272560.75512098323,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0245,arm-package-default,9.0,1.15,False,0.85,0.07,539.4701347649346,528.6290109653416,2.744369741755616,1523.9596970056807,235.68758659390016,0.026834157382368398,10390640663.982233,4257139215.8391833,10390640663.982233,39214747.1995289,297902.1476425623,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0246,arm-package-default,9.0,1.2,False,0.85,0.07,478.6906954481771,469.15214803604397,2.873267724391513,1659.3587627131799,256.62769353135445,0.026834157382368398,10720936505.49664,4331825868.748644,10720936505.49664,48607730.85018418,324369.82427621144,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0247,arm-package-default,9.0,1.25,False,0.85,0.07,430.0612298477894,421.5319632717429,3.0022248277624795,1800.5194907912107,278.4588688491259,0.026834157382368398,11058316181.753155,4406512521.658103,11058316181.753155,54119699.775563486,351963.7850219308,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0248,arm-package-default,9.0,1.3,False,0.85,0.07,391.2753721223891,383.55047519232374,3.1312347175040447,1947.441881239774,301.18111254721464,0.026834157382368398,11402818191.328003,4481199174.567561,11402818191.328003,59963469.91735977,380684.02987972036,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0249,arm-package-default,9.0,1.35,False,0.85,0.07,359.6423507088729,352.57307183160265,3.260291932957181,2100.125934058869,324.79442462562054,0.026834157382368398,11754472369.986092,4555885827.47702,11754472369.986092,66142055.852323815,410530.55884958024,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0250,arm-package-default,9.0,1.4,False,0.85,0.07,333.3691188726574,326.84409676135493,3.389391741550728,2258.5716492484944,349.29880508434354,0.026834157382368398,12113302841.728558,4630572480.38648,12113302841.728558,72658330.48222385,441503.3719315099,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0251,arm-package-default,9.0,1.45,False,0.85,0.07,311.21480165368575,305.1485294800938,3.5185300213678787,2422.7790268086537,374.6942539233839,0.026834157382368398,12479329834.414719,4705259133.295939,12479329834.414719,79515042.96158613,473602.46912551014,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0252,arm-package-default,9.0,1.5,False,0.85,0.07,293.7227037121617,288.0481211727862,3.6477031657314134,2592.748066739344,400.9807711427414,0.026834157382368398,12852570841.624268,4779945786.205399,12852570841.624268,94103331.13126746,506827.8504315804,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0253,arm-package-default,9.0,1.55,False,0.85,0.07,277.43204922498853,272.0956086113853,3.776908005137119,2768.4787690405665,428.1583567424161,0.026834157382368398,13233041390.37717,4854632439.114858,13233041390.37717,102617902.8522063,541179.5158497208,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0254,arm-package-default,9.0,1.6,False,0.85,0.07,263.23798096038337,258.19625801572175,3.906141742963626,2949.9711337123204,456.227010722408,0.026834157382368398,13620755562.114202,4929319092.024319,13620755562.114202,111552794.66535105,576657.4653799316,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0255,arm-package-default,9.0,1.65,False,0.85,0.07,250.76806940632798,245.9853729199422,4.035401902203437,3137.225160754605,485.18673308271696,0.026834157382368398,14015726354.293406,5004005744.933777,14015726354.293406,120911691.99925709,613261.6990222121,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0256,arm-package-default,9.0,1.7,False,0.85,0.07,239.73277896854066,235.17942570180946,4.164686281072112,3330.240850167423,515.0375238233432,0.026834157382368398,14417965936.263353,5078692397.843236,14417965936.263353,130698134.86052996,650992.2167765631,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0257,arm-package-default,9.0,1.75,False,0.85,0.07,231.09751322592305,226.74855775682698,4.293992915815957,3529.018201950773,545.7793829442868,0.026834157382368398,14827485833.396996,5153379050.752695,14827485833.396996,150205288.8561371,689849.0186429842,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0258,arm-package-default,9.0,1.8,False,0.85,0.07,222.33748823230653,218.17177104284195,4.423320049392197,3733.557216104655,577.4123104455475,0.026834157382368398,15244297061.58005,5228065703.662154,15244297061.58005,161919190.00504836,729832.1046214759,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0259,arm-package-default,9.0,1.85,False,0.85,0.07,214.452936951496,210.45235969629718,4.552666104967571,3943.857892629069,609.9363063271255,0.026834157382368398,15668410226.74821,5302752356.571613,15668410226.74821,174141127.94352138,770941.4747120374,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0260,arm-package-default,9.0,1.9,False,0.85,0.07,207.32297871673669,203.47194462008736,4.682029663392141,4159.920231524013,643.3513705890205,0.026834157382368398,16099835599.44327,5377439009.481073,16099835599.44327,186875447.62850547,813177.1289146687,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0261,arm-package-default,9.0,1.95,False,0.85,0.07,200.84783093388748,197.1328071703283,4.811409443969629,4381.7442327894905,677.6575032312328,0.026834157382368398,16538583171.272764,5452125662.3905325,16538583171.272764,200126340.54576263,856539.0672293707,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0262,arm-package-default,9.0,2.0,False,0.85,0.07,194.9444097573565,191.35358126990218,4.940804287974824,4609.3298964255,712.8547042537624,0.026834157382368398,16984662698.102282,5526812315.299993,16984662698.102282,213897856.1680673,901027.2896561428,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0263,arm-package-default,9.0,2.05,False,0.85,0.07,190.64592713830257,187.16891991138377,5.07021314447091,4842.677222432041,748.9429736566091,0.026834157382368398,17438083733.41527,5601498968.209452,17438083733.41527,240818313.87606782,946641.7961949852,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0264,arm-package-default,9.0,2.1,False,0.85,0.07,185.72842459340882,182.35608232332294,5.199635058060777,5081.786210809114,785.9223114397731,0.026834157382368398,17898855654.314842,5676185621.118912,17898855654.314842,256873483.60906002,993382.5868458977,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0265,arm-package-default,9.0,2.15,False,0.85,0.07,181.20359530607905,177.9277975799099,5.329069158271511,5326.656861556718,823.7927176032541,0.026834157382368398,18366987681.969982,5750872274.028371,18366987681.969982,273531434.069843,1041249.6616088799,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0266,arm-package-default,9.0,2.2,False,0.85,0.07,177.02846461753057,173.84197768758676,5.45851465032349,5577.2891746748555,862.5541921470527,0.026834157382368398,18842488897.833122,5825558926.93783,18842488897.833122,290796903.6068271,1090243.020483933,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0267,arm-package-default,9.5,0.8,False,0.85,0.07,8763.779988270802,8579.225019542753,1.8445669341772677,778.4646047296402,120.39323894063547,0.026834157382368398,8702039057.084242,3941795570.221465,8702039057.084242,14154915.967320666,152173.49780859303,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0268,arm-package-default,9.5,0.85,False,0.85,0.07,2544.2034952354115,2491.1730031334246,1.9727461331394214,878.8135576830701,135.9126798978267,0.026834157382368398,9005549311.959843,4020631481.625896,9005549311.959843,16508099.052945891,171789.61276048198,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0269,arm-package-default,9.5,0.9,False,0.85,0.07,1500.4194831135842,1469.3678643236578,2.101077023461294,985.2442653609507,152.37269303424173,0.026834157382368398,9312986850.78871,4099467393.030325,9312986850.78871,19046449.219736695,192594.58316400056,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0270,arm-package-default,9.5,0.95,False,0.85,0.07,1073.578270874798,1051.5720900114268,2.2295379349486395,1097.7567277632816,169.77327834988046,0.026834157382368398,9626715743.180984,4178303304.434754,9626715743.180984,25716548.63801206,214588.4090191488,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0271,arm-package-default,9.5,1.0,False,0.85,0.07,838.0005266073769,820.9212687722545,2.358111137442529,1216.3509448900625,188.11443584474287,0.026834157382368398,9947386720.653172,4257139215.839184,9947386720.653172,29421428.405036196,237771.09032592658,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0272,arm-package-default,9.5,1.05,False,0.85,0.07,689.6965129141445,675.7132797935072,2.4867819842899372,1341.0269167412941,207.39616551882904,0.026834157382368398,10275288925.236263,4335975127.243613,10275288925.236263,33397581.522746798,262142.62708433418,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0273,arm-package-default,9.5,1.1,False,0.85,0.07,587.821270172888,575.9614731772998,2.6155382699466725,1471.784643316976,227.61846737213892,0.026834157382368398,10610579520.216995,4414811038.648042,10610579520.216995,37647186.079189844,287703.01929437125,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0274,arm-package-default,9.5,1.15,False,0.85,0.07,513.5799029464945,503.26543500184164,2.7443697417556154,1608.6241246171076,248.78134140467242,0.026834157382368398,10953354992.383474,4493646950.052471,10953354992.383474,42172315.43119473,314452.26695603784,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0275,arm-package-default,9.5,1.2,False,0.85,0.07,459.00188497006275,449.86130643591497,2.873267724391513,1751.54536064169,270.8847876164297,0.026834157382368398,11303679933.504517,4572482861.456902,11303679933.504517,52300016.67756067,342390.37006933434,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0276,arm-package-default,9.5,1.25,False,0.85,0.07,414.6733593031705,406.45395994778255,3.00222482776248,1900.5483513907232,293.9288060074108,0.026834157382368398,11661600614.280014,4651318772.861331,11661600614.280014,58257931.65515733,371517.3286342604,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0277,arm-package-default,9.5,1.3,False,0.85,0.07,378.96763363406654,371.4897631104219,3.131234717504044,2055.6330968642055,317.91339657761546,0.026834157382368398,12027152090.714724,4730154684.265759,12027152090.714724,64576719.42727862,401833.14265081595,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0278,arm-package-default,9.5,1.35,False,0.85,0.07,349.6146371417748,342.7460623567381,3.26029193295718,2216.7995970621396,342.8385593270439,0.026834157382368398,12400362215.10502,4808990595.67019,12400362215.10502,71259727.65388909,433337.8121190014,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0279,arm-package-default,9.5,1.4,False,0.85,0.07,325.0756889492699,318.716289954635,3.3893917415507295,2384.047851984523,368.704294255696,0.026834157382368398,12781254032.246368,4887826507.074618,12781254032.246368,78310144.70897867,466031.3370388163,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0280,arm-package-default,9.5,1.45,False,0.85,0.07,304.2709376859264,298.3431138094348,3.5185300213678787,2557.377861631357,395.51060136357194,0.026834157382368398,13169847275.994186,4966662418.479048,13169847275.994186,85731019.62963356,499913.7174102608,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0281,arm-package-default,9.5,1.5,False,0.85,0.07,287.85064118280366,282.29304854130453,3.6477031657314125,2736.789626002641,423.2574806506715,0.026834157382368398,13566159337.931587,5045498329.883477,13566159337.931587,101494057.11581057,534984.9532333349,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0282,arm-package-default,9.5,1.55,False,0.85,0.07,272.4269706325166,267.190293266805,3.7769080051371184,2922.283145098376,451.94493211699483,0.026834157382368398,13970205913.026089,5124334241.287906,13970205913.026089,110712669.7706494,571245.0445080388,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0283,arm-package-default,9.5,1.6,False,0.85,0.07,258.9430014217032,253.98701211721965,3.9061417429636256,3113.858418918561,481.5729557625419,0.026834157382368398,14382001440.69285,5203170152.692335,14382001440.69285,120388657.61263867,608693.9912343721,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0284,arm-package-default,9.5,1.65,False,0.85,0.07,247.0622266626393,242.35369275646244,4.035401902203436,3311.5154474631945,512.1415515873124,0.026834157382368398,14801559412.46277,5282006064.096765,14801559412.46277,130526089.9653633,647331.7934123351,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0285,arm-package-default,9.5,1.7,False,0.85,0.07,236.52133402344793,232.0324926532264,4.164686281072112,3515.2542307322806,543.6507195913068,0.026834157382368398,15228892590.510965,5360841975.501195,15228892590.510965,141128874.2713321,687158.4510419279,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0286,arm-package-default,9.5,1.75,False,0.85,0.07,228.31614769192757,224.02357435403144,4.293992915815958,3725.074768725817,576.1004597745251,0.026834157382368398,15664013165.34574,5439677886.905624,15664013165.34574,162234500.0645406,728173.9641231505,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0287,arm-package-default,9.5,1.8,False,0.85,0.07,219.9166761858598,215.80043090256942,4.423320049392197,3940.977061443803,609.4907721369669,0.026834157382368398,16106932871.203941,5518513798.310053,16106932871.203941,174929199.77044266,770378.3326560023,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0288,arm-package-default,9.5,1.85,False,0.85,0.07,212.34344196457764,208.386415204174,4.552666104967571,4162.96110888624,643.8216566786326,0.026834157382368398,16557663071.568544,5597349709.714482,16557663071.568544,188176867.5377635,813771.556640484,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0289,arm-package-default,9.5,1.9,False,0.85,0.07,205.48435039949956,201.67175522308145,4.682029663392143,4391.026911053126,679.0931133995218,0.026834157382368398,17016214823.27744,5676185621.118912,17016214823.27744,201982286.9114264,858353.6360765952,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0290,arm-package-default,9.5,1.95,False,0.85,0.07,199.24652870554982,195.56550162727788,4.81140944396963,4625.174467944463,715.3051422996348,0.026834157382368398,17482598925.097153,5755021532.52334,17482598925.097153,216350071.53688243,904124.5709643358,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0291,arm-package-default,9.5,2.0,False,0.85,0.07,193.55238667084484,189.99167048147623,4.9408042879748235,4865.40377956025,752.4577433789715,0.026834157382368398,17956825954.895515,5833857443.92777,17956825954.895515,231284677.79844528,951084.3613037063,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0292,arm-package-default,9.5,2.05,False,0.85,0.07,189.45602575218632,186.00571492912658,5.070213144470909,5111.7148459004875,790.5509166375318,0.026834157382368398,18438906298.361797,5912693355.332198,18438906298.361797,260443634.62701562,999233.0070947065,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0293,arm-package-default,9.5,2.1,False,0.85,0.07,184.70553235698378,181.35686682313087,5.199635058060778,5364.107666965177,829.5846620753161,0.026834157382368398,18928850171.40252,5991529266.736628,18928850171.40252,277858527.21657383,1048570.5083373367,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0294,arm-package-default,9.5,2.15,False,0.85,0.07,180.33056647682315,177.07576310904895,5.329069158271513,5622.582242754314,869.5589796923239,0.026834157382368398,19426667637.765263,6070365178.141057,19426667637.765263,295929699.46618265,1099096.8650315958,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0295,arm-package-default,9.5,2.2,False,0.85,0.07,176.29055866644381,173.12267256811475,5.45851465032349,5887.138573267904,910.4738694885557,0.026834157382368398,19932368623.034447,6149201089.545488,19932368623.034447,314662357.4827814,1150812.077177485,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0296,arm-package-default,10.0,0.8,False,0.85,0.07,4482.435661188355,4388.410442478979,1.8445669341772675,819.4364260312001,126.7297252006689,0.026834157382368398,9142593638.125223,4149258494.9699636,9142593638.125223,15105873.225418385,160182.62927220325,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0297,arm-package-default,10.0,0.85,False,0.85,0.07,2009.3933214195972,1967.5975379037352,1.9727461331394216,925.0669028242844,143.0659788398176,0.026834157382368398,9460832815.82213,4232243664.8693633,9460832815.82213,17632065.38186592,180831.17132682313,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0298,arm-package-default,10.0,0.9,False,0.85,0.07,1303.2605548492359,1276.327737145933,2.101077023461294,1037.0992266957376,160.39230845709656,0.026834157382368398,9784886104.70527,4315228834.768763,9784886104.70527,20358821.267784066,202731.14017263218,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
