case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c1372,arm-fence-p100,100.0,14.2,1.5,18000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-108.07478736670612,896.3337160826991,2.0689700515062683,235.3968982939801,5.423107147038201,0.029304947267033626,4619.909800551479,-54.94259058217813,224.2884876473699,False,False,True,True,False,False,
20260904-wall-and-heating:c1373,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,61.34395497591606,582.4088398685801,2.0645545249050756,444.6459400392656,2.0706104973002155,0.028421182957720045,1984.4321076488002,119.47397714574822,420.9939996084099,False,False,False,False,False,False,
20260904-wall-and-heating:c1374,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,54.73016833474526,676.0399367096267,2.024207542770577,330.9348365165138,2.6870266989941003,0.03299032125316875,2575.193191836865,119.78936326993221,315.71915534489847,False,False,False,False,False,False,
20260904-wall-and-heating:c1375,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,46.85830444731232,769.0580458506661,1.9905932814794165,268.7896731102225,3.3577306051629052,0.03752954613662897,3217.9825372314904,117.81865678937208,257.78047118905585,False,True,False,False,False,True,
20260904-wall-and-heating:c1376,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,38.56997584334192,861.5319973303549,1.96191244283233,230.3200533595258,4.077740997656729,0.042042216470445704,3908.026242973603,114.42514815221068,221.81707459419607,False,False,False,False,False,False,
20260904-wall-and-heating:c1377,arm-fence-p100,100.0,14.2,1.7,13000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,30.577628664520148,953.5181146153838,1.9369822526016427,204.59680616739533,4.842884628083168,0.04653108080416362,4641.324750423913,110.35066546802534,197.75767213371773,False,False,False,False,False,False,
20260904-wall-and-heating:c1378,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,52.030555205164944,636.4353917757761,1.7970790106858687,356.66717454103934,2.5061098141339833,0.031057644513962323,2401.806031093536,125.61331748597337,338.284306372801,False,False,False,False,False,False,
20260904-wall-and-heating:c1379,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,34.01305796196982,738.7182358915878,1.7620854861151694,276.782443966418,3.250290549436249,0.03604898260338315,3115.014114870286,116.54848604368863,264.0100399632884,False,True,False,False,False,True,
20260904-wall-and-heating:c1380,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,12.66183132551248,840.328538274563,1.7329268775119777,231.1255188415901,4.05951522943876,0.04100750108168688,3890.5590275386085,102.91109134309409,222.94801898528365,False,False,False,False,False,False,
20260904-wall-and-heating:c1381,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-11.008459089371968,941.3423955380115,1.7080433461634923,202.17290619707995,4.927766782809244,0.04593691341546483,4722.674127056778,85.74328558601428,195.81082320380486,False,False,False,True,False,False,
20260904-wall-and-heating:c1382,arm-fence-p100,100.0,14.2,1.7,13000000.0,5.06e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-36.13996200407905,1041.8219962967578,1.6864097401886518,183.91732426275863,5.85001166704093,0.05084025436978036,5606.535365937989,65.93954831657629,177.4308405133145,False,False,False,True,False,False,
20260904-wall-and-heating:c1383,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,49.97454529521383,676.0430110278916,1.635145467636734,314.6946797896853,2.840066214374548,0.032990471277955284,2721.863233573808,136.57687611915412,299.93291070783187,False,True,False,False,False,True,
20260904-wall-and-heating:c1384,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,24.21723543648261,784.6801832233602,1.6033406406385486,249.9452648505071,3.682751506632957,0.03829189655795871,3529.4761345908655,121.5555215504728,239.39277380761837,False,True,False,False,False,True,
20260904-wall-and-heating:c1385,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-6.439777816886249,892.6020957627982,1.5768377296686085,212.1328760992102,4.598916417521637,0.04355841761921621,4407.510447388565,100.23716519554011,203.93672439777012,False,False,False,True,False,False,
20260904-wall-and-heating:c1386,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-40.849883897081895,999.8898697055541,1.5542192524015266,187.87779526453298,5.581746499137505,0.04879399311810739,5349.435340005798,73.79918796916945,182.57127361003973,False,False,False,True,False,False,
20260904-wall-and-heating:c1387,arm-fence-p100,100.0,14.2,1.7,13000000.0,5.06e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-78.04383804775284,1106.6097726494645,1.5345536764543777,172.63152403111036,6.625543789973685,0.05400185687148624,6349.789998939908,43.25211045770425,167.08636684024304,False,False,False,True,False,False,
20260904-wall-and-heating:c1388,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,52.376157121378355,715.795450389119,1.4953532728285586,281.9081793640066,3.185835592589544,0.034930365171660704,3053.2417602770433,153.57395403883504,269.61713220509426,False,False,False,False,False,False,
20260904-wall-and-heating:c1389,arm-fence-p100,100.0,14.2,1.7,13000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,19.44519316210335,830.8197013228842,1.4662701755982503,228.01214354720813,4.131054048261279,0.04054347585367047,3959.1204152065347,133.4470955215745,220.61665270427912,False,False,False,False,False,False,
20260904-wall-and-heating:c1390,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-20.0013891306927,945.086559461616,1.442035178302265,197.52270982869038,5.158676653026931,0.046119626246404144,4943.973575229409,105.24628685486971,190.52808362337615,False,False,False,True,False,False,
20260904-wall-and-heating:c1391,arm-fence-p100,100.0,14.2,1.7,13000000.0,4.554e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-64.68101315897252,1058.6819410230403,1.4213521179882997,176.83661859436495,6.261059737020192,0.05166300900693669,6000.475698471543,70.287104151422,172.36646601510162,False,False,False,True,False,False,
20260904-wall-and-heating:c1392,arm-fence-p100,100.0,14.2,1.7,13000000.0,5.06e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-113.5091164524456,1171.6760283918127,1.4033691947427944,163.9124273250424,7.431812219091079,0.05717704899124245,7122.501699286388,29.69929432802178,160.232990148566,False,False,False,True,False,False,
20260904-wall-and-heating:c1393,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,39.98169122246094,578.6667069886947,2.446390935318991,503.5153364355852,1.948468710505012,0.02434856225322741,1867.3738372893927,85.29618800679543,468.76873668365863,False,True,False,False,False,True,
20260904-wall-and-heating:c1394,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,33.58542790762033,671.4632165320924,2.3998836931292975,369.4328137316114,2.517045836858293,0.028253161502176025,2412.286898766328,83.42778274445897,347.1499005738562,False,True,False,False,False,True,
20260904-wall-and-heating:c1395,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,27.11689968664996,763.6342592610365,2.3610816040050087,297.02538003505407,3.132769027326447,0.032131442980488936,3002.3838147155598,80.49510352676907,280.7770788823071,False,True,False,False,False,True,
20260904-wall-and-heating:c1396,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,21.36848342643816,855.2542168580289,2.327921660456179,252.43267006632635,3.791046167664818,0.03598653644663509,3633.263593757508,77.32922154369555,239.70605668941784,False,True,False,False,False,True,
20260904-wall-and-heating:c1397,arm-fence-p100,100.0,14.2,1.7,14000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,17.001164758424125,946.3833331075332,2.2990498552323686,222.66079331073286,4.4880735268266845,0.03982097677866892,4301.280815361457,74.63283397620216,212.23567628833334,False,False,False,False,False,False,
20260904-wall-and-heating:c1398,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,24.41458255632756,632.3097775501831,2.1296376627668487,398.20521805087674,2.356551175439213,0.026605702032043457,2258.4719926594025,81.9414032564647,374.4536414256327,False,True,False,False,False,True,
20260904-wall-and-heating:c1399,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,6.35381800842822,733.6771327756841,2.0892923611096488,305.44659909533584,3.042406115390687,0.03087093680249888,2915.7817888783634,69.83336970950177,289.19351164194165,False,True,False,False,False,True,
20260904-wall-and-heating:c1400,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,-13.612067020320978,834.3592149031577,2.055623754327614,252.7842302320104,3.784681558892788,0.035107337332991546,3627.1638787138972,54.62676510300366,240.49444228028065,False,True,False,True,False,False,
20260904-wall-and-heating:c1401,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-34.52950124905385,934.438093053595,2.0268439448775375,219.4588158759612,4.577843000742253,0.039318356846382504,4387.314101948706,37.32312934496781,209.60699235529103,False,False,False,True,False,False,
20260904-wall-and-heating:c1402,arm-fence-p100,100.0,14.2,1.7,14000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-55.60406819835498,1033.9801510786942,2.0017796990026984,196.861317853292,5.417312736233408,0.04350678857636944,5191.845277020094,18.768255257430837,190.00553426906356,False,False,False,True,False,False,
20260904-wall-and-heating:c1403,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,16.853261750349304,671.648733864916,1.9377912408795288,346.4587105374083,2.6699699392762843,0.028260967516022605,2558.846331004943,84.74039889417827,327.4104719644444,False,True,False,False,False,True,
20260904-wall-and-heating:c1404,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,-9.292011626908106,779.3123279281554,1.9011197068503605,272.1000834249624,3.446408808926943,0.03279112916312459,3302.9699721099605,65.8345384485325,260.4505228313991,False,True,False,True,False,False,
20260904-wall-and-heating:c1405,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-38.723351808728125,886.2474383503453,1.8705147097389885,230.42070993753785,4.286562235440765,0.03729063840000438,4108.156383122082,42.2962384772145,220.14567252015786,False,False,False,True,False,False,
20260904-wall-and-heating:c1406,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-70.36334927551229,992.5414982989826,1.8443516774136473,202.61202625945722,5.184166666391722,0.041763174152537746,4968.40269939904,15.25704597713127,194.2787636698663,False,False,False,True,False,False,
20260904-wall-and-heating:c1407,arm-fence-p100,100.0,14.2,1.7,14000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-103.31463091560067,1098.265201069225,1.8215646128523406,183.62188645001797,6.13404364470308,0.0462117109828988,5878.745990199126,-14.32759991001717,177.897040405195,False,False,True,True,False,False,
20260904-wall-and-heating:c1408,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,12.876260035536916,711.141746043752,1.7721292307726242,310.1338066515605,2.99497447932731,0.02992271520945375,2870.3242479042383,92.44012892789021,294.5068429242996,False,True,False,False,False,True,
20260904-wall-and-heating:c1409,arm-fence-p100,100.0,14.2,1.7,14000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,-20.93843355691638,825.1350744036225,1.7385957026130607,248.40473300921366,3.86586754705071,0.034719213121812705,3704.970922482795,67.38280982188166,237.08566389447998,False,True,False,True,False,False,
20260904-wall-and-heating:c1410,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-59.464526788916146,938.3570345311296,1.7106094281097546,211.86791247092287,4.808211538163876,0.03948325416876184,4608.094747486639,36.11077840858968,204.48380644870167,False,False,False,True,False,False,
20260904-wall-and-heating:c1411,arm-fence-p100,100.0,14.2,1.7,14000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-101.49605846112627,1050.9002230981293,1.6866848905681349,189.57556497813783,5.814981118268922,0.04421873454097868,5572.9627815130725,-0.1104239953360775,182.42606557132746,False,False,True,True,False,False,
20260904-wall-and-heating:c1412,arm-fence-p100,100.0,14.2,1.7,14000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-146.02834949274393,1162.8395057847029,1.6658473415928596,173.35310353068897,6.8803682297752715,0.04892880436210094,6594.008697152452,-40.21182001366901,168.52600346275185,False,False,True,True,False,False,
20260904-wall-and-heating:c1413,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,27.447145941115366,574.9793975146637,2.866845668063441,573.3774493894938,1.8317479527498968,0.021075149409520638,1755.5109738390458,62.66751492952346,527.885823881283,False,True,False,False,False,True,
20260904-wall-and-heating:c1414,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,22.494423379358068,666.9846410887703,2.8136642026283463,414.23859214750405,2.356086314024251,0.02444748633700887,2258.026478682409,60.4309478128265,385.7417219662993,False,True,False,False,False,True,
20260904-wall-and-heating:c1415,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,18.501679702161027,758.3587291941909,2.769212200486326,329.54535701620614,2.921439323085815,0.02779668905158322,2799.8496099765066,58.217190124672584,309.05130001476886,False,True,False,False,False,True,
20260904-wall-and-heating:c1416,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,16.20451552632028,849.180494051,2.7311513487717556,275.9848449261605,3.5236153693326164,0.031125647049499643,3376.963211103925,56.812172294358675,261.8324134052864,False,True,False,False,False,True,
20260904-wall-and-heating:c1417,arm-fence-p100,100.0,14.2,1.7,15000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,16.208803668170845,939.5131810715153,2.6979488078134612,241.7264479651787,4.159177414452483,0.034436678512104836,3986.0732925911307,56.871242170714936,230.30096350956964,False,False,False,False,False,False,
20260904-wall-and-heating:c1418,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,7.88293838892821,628.249146861268,2.495848589753228,446.5774819731709,2.21384112929964,0.02302768532879028,2121.701509744986,52.77017026823165,416.1053970800624,False,True,False,False,False,True,
20260904-wall-and-heating:c1419,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-8.673258578651428,728.7497036943164,2.4496998743365017,338.40689377878397,2.8458482582050566,0.026711407319789965,2727.4046299108077,39.90363425206499,317.8991418026822,True,True,False,True,True,False,
20260904-wall-and-heating:c1420,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-25.893366664382484,828.5596371666123,2.4111150126388265,275.7560478230626,3.5268883704530865,0.030369815376800918,3380.0999905804606,25.247616522705584,262.1656016330994,True,True,False,True,True,False,
20260904-wall-and-heating:c1421,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-42.893617881111936,927.7657645150035,2.378068019858216,239.09527489158867,4.251919855931113,0.034006091676864275,4074.955812433417,9.747714143860776,226.89142464658292,False,False,False,True,False,False,
20260904-wall-and-heating:c1422,arm-fence-p100,100.0,14.2,1.7,15000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-58.94702806339865,1026.4376468082694,2.34923098686798,213.05705452715992,5.016814265482624,0.03762278589380128,4808.015471531154,-5.808597671620191,202.95901282201078,False,False,True,True,False,False,
20260904-wall-and-heating:c1423,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-3.3030900828532594,667.3251727141183,2.2710672219505343,385.506848921204,2.5077370473023444,0.02445996809707522,2403.3655391469033,49.85107582919329,361.3284276415726,True,True,False,True,True,False,
20260904-wall-and-heating:c1424,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-28.00894271213781,774.067353446851,2.2291168228150045,299.5160189491007,3.223046679978909,0.028372468991827764,3088.904129743566,29.744797604624296,282.64036021357117,True,True,False,True,True,False,
20260904-wall-and-heating:c1425,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,-54.59930120593276,880.0756526453275,2.1940389413145276,249.77594402399154,3.9937109598467946,0.03225807037844106,3827.493518323362,6.484279630848732,238.4387774052717,False,True,False,True,False,False,
20260904-wall-and-heating:c1426,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-82.07582598712634,985.4425082640056,2.163992807527455,217.93124403156705,4.814027706641145,0.03612016045431791,4613.6688482095105,-18.86223153329604,209.00818017263612,False,False,True,True,False,False,
20260904-wall-and-heating:c1427,arm-fence-p100,100.0,14.2,1.7,15000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-109.61752358112153,1090.241955097859,2.137771960944055,197.4721339427908,5.679329486146121,0.039961452872107964,5442.9569428531995,-45.40532387119151,188.89436002777686,False,False,True,True,False,False,
20260904-wall-and-heating:c1428,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,-11.56825540560061,706.5630634045714,2.0769175253935708,340.3971008727934,2.8129435509931713,0.02589818381817791,2695.869409950711,50.96074066272638,322.77177060122955,False,True,False,True,False,False,
20260904-wall-and-heating:c1429,arm-fence-p100,100.0,14.2,1.7,15000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-44.11826892110935,819.5807400444909,2.038556552569102,271.58088565685665,3.6152553427839162,0.030040705152679203,3464.789147414957,24.108721738226905,257.4858497389455,True,True,False,True,True,False,
20260904-wall-and-heating:c1430,arm-fence-p100,100.0,14.2,1.7,15000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-79.81184309216098,931.8213580150893,2.0064798163083726,229.77684644254052,4.4796414736568835,0.03415474437525319,4293.199702537305,-7.305696577312574,218.8399413094396,False,False,True,True,False,False,
