R,a,lcoe,wall_load,p_fus,plasma_volume,total_capital,magnet_capital,overnight_capital,lcoe_1cfe,beta_ok,net_positive,recirc_ok,tbr_ok,wall_load_ok,feasible
7.5,1.9,186.97634876176062,4.682029663392143,3466.6001929366785,536.1261421575172,13438555073.549662,4481199174.567561,13438555073.549662,183.49832598395037,satisfied,satisfied,satisfied,satisfied,violated,False
7.5,1.95,182.04386362146636,4.811409443969629,3651.4535273245756,564.7145860260274,13796222062.233545,4543438051.992109,13796222062.233545,178.67055104774846,satisfied,satisfied,satisfied,satisfied,violated,False
7.5,2.0,177.4887134440203,4.940804287974824,3841.1082470212505,594.0455868781354,14159750131.232569,4605676929.41666,14159750131.232569,174.21224402030288,satisfied,satisfied,satisfied,satisfied,violated,False
7.5,2.05,174.1949228646726,5.070213144470909,4035.5643520267013,624.119144713841,14529145575.078148,4667915806.841209,14529145575.078148,171.00825423405286,satisfied,satisfied,satisfied,satisfied,violated,False
7.5,2.1,170.3194164183872,5.199635058060777,4234.821842340928,654.9352595331443,14904414643.689676,4730154684.2657585,14904414643.689676,167.21622131922874,satisfied,satisfied,satisfied,satisfied,violated,False
7.5,2.15,166.71715379089238,5.329069158271511,4438.880717963932,686.4939313360452,15285563543.27137,4792393561.690308,15285563543.27137,163.6917279303629,satisfied,satisfied,satisfied,satisfied,violated,False
7.5,2.2,163.36192346096996,5.458514650323492,4647.740978895714,718.795160122544,15672598436.920004,4854632439.114859,15672598436.920004,160.4091076384047,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,0.8,848.9368172589444,1.8445669341772681,655.5491408249602,101.38378016053512,7469125981.363826,3319406795.9759707,7469125981.363826,831.4697605636895,satisfied,satisfied,violated,satisfied,satisfied,False
8.0,0.85,709.5105367479683,1.9727461331394216,740.0535222594275,114.45278307185407,7716030357.593117,3385794931.89549,7716030357.593117,694.9769583366594,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,0.9,609.9349360002311,2.1010770234612943,829.6793813565902,128.31384676567725,7969019945.757861,3452183067.8150105,7969019945.757861,597.4924695733987,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,0.95,537.1339501606367,2.2295379349486395,924.4267181164475,142.96697124200458,8228136057.739603,3518571203.73453,8228136057.739603,526.2543297716196,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.0,479.3817276464769,2.3581111374425294,1024.295532539,158.4121565008361,8493406900.443748,3584959339.6540494,8493406900.443748,469.7122053279195,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.05,433.3632802508733,2.486781984289937,1129.2858246242474,174.6494025421718,8764853163.587578,3651347475.573568,8764853163.587578,424.65684080552535,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.1,395.8831003806968,2.6155382699466725,1239.3975943721903,191.6787093660117,9042491006.645832,3717735611.4930882,9042491006.645832,387.9601964981093,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.15,364.8050866542055,2.744369741755615,1354.6308417828272,209.5000769723557,9326333752.894455,3784123747.4126077,9326333752.894455,357.5312292615367,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.2,339.9044533567237,2.8732677243915132,1474.9855668561602,228.11350536120398,9616392894.741377,3850511883.332127,9616392894.741377,333.1763795768557,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.25,317.6735956271486,3.00222482776248,1600.4617695921875,247.5189945325564,9912678711.957487,3916900019.2516465,9912678711.957487,311.4103565499284,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.3,298.5247802719615,3.1312347175040456,1731.0594499909105,267.71654448641306,10215200662.819206,3983288155.1711655,10215200662.819206,292.66178947124575,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.35,281.8744749998257,3.2602919329571804,1866.7786080523279,288.7061552227738,10523967637.313572,4049676291.0906863,10523967637.313572,276.35941199025194,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.4,267.27650143047777,3.3893917415507295,2007.61924377644,310.48782674163874,10838988124.116749,4116064427.0102043,10838988124.116749,262.06641771062124,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.45,254.38399119304117,3.5185300213678774,2153.5813571632475,333.0615590430079,11160270322.365948,4182452562.9297247,11160270322.365948,249.44321925170976,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.5,244.02650644023834,3.6477031657314125,2304.66494821275,356.4273521268812,11487822217.368711,4248840698.849243,11487822217.368711,239.3251188215291,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.55,233.83379591768568,3.776908005137119,2460.8700169249482,380.5852059932588,11821651632.355328,4315228834.768763,11821651632.355328,229.34644967866444,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.6,224.67670251403143,3.906141742963626,2622.196563299841,405.5351206421405,12161766264.090317,4381616970.688282,12161766264.090317,220.38175914299308,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.65,216.41073579442966,4.035401902203437,2788.6445873374273,431.27709607352625,12508173707.481556,4448005106.607802,12508173707.481556,212.2895815491275,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.0,1.7,208.91673397989302,4.164686281072113,2960.21408903771,457.8111322874163,12860881472.618546,4514393242.527321,12860881472.618546,204.9532483945002,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,1.75,203.07674978119638,4.293992915815957,3136.9050684006875,485.13722928381054,13219896996.562496,4580781378.44684,13219896996.562496,199.2568853031998,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,1.8,196.89180455602047,4.423320049392199,3318.7175254263607,513.255387062709,13585227651.47896,4647169514.36636,13585227651.47896,193.20325063004097,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,1.85,191.22606876048835,4.552666104967572,3505.6514601147283,542.1656056241117,13956880750.213469,4713557650.285879,13956880750.213469,187.65798085204563,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,1.9,186.0198786495727,4.682029663392143,3697.70687246579,571.8678849680183,14334863550.077665,4779945786.205399,14334863550.077665,182.56265775550543,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,1.95,181.22221643154933,4.81140944396963,3894.883762479548,602.3622250944293,14719183255.385283,4846333922.124917,14719183255.385283,177.86732823585092,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,2.0,176.7892114539037,4.9408042879748235,4097.182130156,633.6486260033444,15109847019.118816,4912722058.044437,15109847019.118816,173.52903690466493,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,2.05,173.6278535554161,5.070213144470909,4304.601975495148,665.7270876947637,15506861943.996986,4979110193.963957,15506861943.996986,170.45556455837834,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,2.1,169.85523962631103,5.199635058060777,4517.14329849699,698.5976101686872,15910235083.135008,5045498329.883476,15910235083.135008,166.76469497528947,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,2.15,166.34744684969834,5.329069158271511,4734.806099161527,732.2601934251147,16319973440.43432,5111886465.802995,16319973440.43432,163.33310458287892,satisfied,satisfied,satisfied,satisfied,violated,False
8.0,2.2,163.07926370575808,5.45851465032349,4957.590377488761,766.7148374640468,16736083970.798742,5178274601.722515,16736083970.798742,160.13610688657735,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,0.8,804.0623646930239,1.844566934177268,696.5209621265201,107.72026642056856,7900939702.7605,3526869720.7244687,7900939702.7605,787.5226914948718,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,0.85,678.5342683394446,1.9727461331394214,786.3068674006416,121.60608201384494,8164180027.122114,3597407115.13896,8164180027.122114,664.6366275954053,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,0.9,587.3841590511103,2.1010770234612943,881.534342691377,136.33346218853208,8433994472.622795,3667944509.553449,8433994472.622795,575.4016215177907,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,0.95,520.0418970951018,2.229537934948639,982.2033879987255,151.90240694462986,8710419403.931639,3738481903.9679384,8710419403.931639,509.5082670838282,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.0,466.04823229812365,2.3581111374425294,1088.3140033226875,168.31291628213836,8993480434.34158,3809019298.3824277,8993480434.34158,456.6469739976543,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.05,422.7138555784831,2.4867819842899372,1199.866188663263,185.56499020105753,9283196947.987755,3879556692.796917,9283196947.987755,414.22043539908924,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.1,387.2153266725862,2.615538269946672,1316.859944020452,203.6586287013874,9579584555.351742,3950094087.211407,9579584555.351742,379.46485622868266,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.15,357.6411228299472,2.744369741755616,1439.295269394254,222.59383178312794,9882656499.732428,4020631481.625896,9882656499.732428,350.5090587595254,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.2,333.9162802833569,2.8732677243915132,1567.17216478467,242.37059944627921,10192424496.646843,4091168876.0403857,10192424496.646843,327.3063332440504,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.25,312.6133870023274,3.00222482776248,1700.4906301916994,262.9889316908412,10508899251.218683,4161706270.4548745,10508899251.218683,306.44963495245827,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.3,294.2126687562933,3.1312347175040447,1839.250665615342,284.4488285168138,10832090785.355732,4232243664.869364,10832090785.355732,288.43423563556405,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.35,278.17453511779695,3.2602919329571804,1983.4522710555984,306.7502899241972,11162008648.903114,4302781059.283854,11162008648.903114,272.73189569140726,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.4,264.0841498182977,3.389391741550729,2133.0954465124673,329.8933159129911,11498662058.12749,4373318453.698342,11498662058.12749,258.93649940392856,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.45,251.61747173379734,3.5185300213678774,2288.1801919859504,353.8779064831959,11842059987.677467,4443855848.112833,11842059987.677467,246.7308131432416,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.5,241.63764096993333,3.6477031657314134,2448.706507476047,378.7040616348113,12192211232.212025,4514393242.527321,12192211232.212025,236.98336650926166,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.55,231.7558643192579,3.7769080051371198,2614.6743929827576,404.37178136783746,12549124447.954382,4584930636.941812,12549124447.954382,227.30968697272368,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.6,222.86742530743155,3.9061417429636256,2786.0838485060804,430.88106568227425,12912808180.796822,4655468031.3563,12912808180.796822,218.60856098693276,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.65,214.83541445568667,4.035401902203437,2962.934874046016,458.2319145781216,13283270885.3082,4726005425.77079,13283270885.3082,210.74594789169245,satisfied,satisfied,satisfied,satisfied,satisfied,True
8.5,1.7,207.54662151873146,4.164686281072112,3145.2274696025665,486.42432805537976,13660520937.543459,4796542820.18528,13660520937.543459,203.61100856375114,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,1.75,201.9067195491,4.2939929158159575,3332.9616351757304,515.4583061140487,14044566643.61054,4867080214.599769,14044566643.61054,198.11139223446838,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,1.8,195.88428763246756,4.423320049392198,3526.137370765508,545.3338487541283,14435416245.327345,4937617609.014258,14435416245.327345,192.21733761174468,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,1.85,190.36389834894618,4.55266610496757,3724.754676371898,576.0509559756185,14833077923.884298,5008155003.428747,14833077923.884298,186.8148208352739,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,1.9,185.28838741302664,4.682029663392142,3928.813551994902,607.6096277785194,15237559802.146193,5078692397.843236,15237559802.146193,181.84787229954944,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,1.95,180.60879314468428,4.81140944396963,4138.313997634519,640.009864162831,15648869946.033844,5149229792.257726,15648869946.033844,177.26855328664877,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,2.0,176.28294877764603,4.940804287974824,4353.25601329075,673.2516651285534,16067016365.292814,5219767186.672215,16067016365.292814,173.03557780789083,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,2.05,173.24058123639296,5.070213144470907,4573.639598963593,707.3350306756863,16492007013.863817,5290304581.086705,16492007013.863817,170.07943504823558,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,2.1,169.55867844224213,5.199635058060778,4799.464754653052,742.2599608042301,16923849790.004564,5360841975.501193,16923849790.004564,166.4777757862263,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,2.15,166.13431728295652,5.329069158271513,5030.731480359123,778.0264555141845,17362552536.26699,5431379369.915683,17362552536.26699,163.1282559116377,satisfied,satisfied,satisfied,satisfied,violated,False
8.5,2.2,162.94314148262015,5.45851465032349,5267.439776081808,814.6345148055497,17808123039.401493,5501916764.330173,17808123039.401493,160.00702702814817,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,0.8,767.7585725770045,1.844566934177268,737.4927834280801,114.056752680602,8333921018.801171,3734332645.472967,8333921018.801171,751.9680612244088,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,0.85,653.0595135472886,1.9727461331394214,832.5602125418558,128.7593809558358,8613651473.770113,3809019298.382427,8613651473.770113,639.684091660886,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,0.9,568.6263419259719,2.101077023461294,933.3893040261637,144.35307761138688,8900449686.781572,3883705951.2918863,8900449686.781572,557.0258072894432,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,0.95,505.7127473301203,2.2295379349486386,1039.9800578810032,160.83784264725512,9194348375.71724,3958392604.2013454,9194348375.71724,495.46882316196957,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.0,454.8060489765968,2.3581111374425294,1152.332474106375,178.2136760634406,9495371306.58641,4033079257.1108055,9495371306.58641,445.63072707581875,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.05,413.6987172139796,2.4867819842899372,1270.4465527022785,196.48057785994328,9803537025.915226,4107765910.0202646,9803537025.915226,405.38545353602075,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.1,379.85803998379646,2.6155382699466725,1394.3222936687139,215.63854803676318,10118860910.889427,4182452562.9297247,10118860910.889427,372.2538223470748,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.15,351.5505387672666,2.744369741755616,1523.9596970056807,235.68758659390016,10441356351.44692,4257139215.8391833,10441356351.44692,344.5389629624578,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.2,328.8247998173554,2.873267724391513,1659.3587627131799,256.62769353135445,10771035457.792152,4331825868.748644,10771035457.792152,322.3153309651313,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.25,308.3121807815668,3.0022248277624795,1800.5194907912107,278.4588688491259,11107909496.382462,4406512521.658103,11107909496.382462,302.2330739424432,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.3,290.5513147628736,3.1312347175040447,1947.441881239774,301.18111254721464,11451989164.79008,4481199174.567561,11451989164.79008,284.8447953166901,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.35,275.0387679525706,3.260291932957181,2100.125934058869,324.79442462562054,11803284768.074749,4555885827.47702,11803284768.074749,269.6576590654993,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.4,261.3856530109576,3.389391741550728,2258.5716492484944,349.29880508434354,12161806333.473026,4630572480.38648,12161806333.473026,256.2909590461847,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.45,249.28693018341954,3.5185300213678787,2422.7790268086537,374.6942539233839,12527563685.678495,4705259133.295939,12527563685.678495,244.44606886526813,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.5,239.63714617185767,3.6477031657314134,2592.748066739344,400.9807711427414,12900566496.53214,4779945786.205399,12900566496.53214,235.02263154481594,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.55,230.0256515677875,3.776908005137119,2768.4787690405665,428.1583567424161,13280824317.879967,4854632439.114858,13280824317.879967,225.6140967939308,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.6,221.3713069317666,3.906141742963626,2949.9711337123204,456.227010722408,13668346603.24733,4929319092.024319,13668346603.24733,217.1426582600784,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.65,213.543614665047,4.035401902203437,3137.225160754605,485.18673308271696,14063142722.03109,5004005744.933777,14063142722.03109,209.48055528406036,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.0,1.7,206.4344135334507,4.164686281072112,3330.240850167423,515.0375238233432,14465221968.665531,5078692397.843236,14465221968.665531,202.52189414886388,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,1.75,200.97248891107935,4.293992915815957,3529.018201950773,545.7793829442868,14874593568.408981,5153379050.752695,14874593568.408981,197.19735414333206,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,1.8,195.09298408724086,4.423320049392197,3733.557216104655,577.4123104455475,15291266680.86553,5228065703.662154,15291266680.86553,191.44367221942147,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,1.85,189.7006674941727,4.552666104967571,3943.857892629069,609.9363063271255,15715250402.000462,5302752356.571613,15715250402.000462,186.16696700567744,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,1.9,184.7405155430933,4.682029663392141,4159.920231524013,643.3513705890205,16146553765.168089,5377439009.481073,16146553765.168089,181.3133660618287,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,1.95,180.16533095925675,4.811409443969629,4381.7442327894905,677.6575032312328,16585185741.507948,5452125662.3905325,16585185741.507948,176.83665929076574,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,2.0,175.9344117596054,4.940804287974824,4609.3298964255,712.8547042537624,17031155239.95274,5526812315.299993,17031155239.95274,172.69699586070152,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,2.05,172.99998757428136,5.07021314447091,4842.677222432041,748.9429736566091,17484471107.014492,5601498968.209452,17484471107.014492,169.84734297116208,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,2.1,169.39881608765762,5.199635058060777,5081.786210809114,785.9223114397731,17945142126.46181,5676185621.118912,17945142126.46181,166.32510045799313,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,2.15,166.04883022739287,5.329069158271511,5326.656861556718,823.7927176032541,18413177018.963547,5750872274.028371,18413177018.963547,163.0487627863264,satisfied,satisfied,satisfied,satisfied,violated,False
9.0,2.2,162.92641325958405,5.45851465032349,5577.2891746748555,862.5541921470527,18888584441.748356,5825558926.93783,18888584441.748356,159.99520629092882,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,0.8,737.805791667261,1.8445669341772677,778.4646047296402,120.39323894063547,8768074158.723282,3941795570.221465,8768074158.723282,722.6325531253386,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,0.85,631.7601453205544,1.9727461331394214,878.8135576830701,135.9126798978267,9064444561.305492,4020631481.625896,9064444561.305492,618.8207585806958,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,0.9,552.7973863989098,2.101077023461294,985.2442653609507,152.37269303424173,9368381765.33315,4099467393.030325,9368381765.33315,541.5187734522738,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,0.95,493.5449394853404,2.2295379349486395,1097.7567277632816,169.77327834988046,9679915786.17675,4178303304.434754,9679915786.17675,483.54676165985757,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.0,445.2164251413639,2.358111137442529,1216.3509448900625,188.11443584474287,9999069103.124397,4257139215.839184,9999069103.124397,436.23364858795793,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.05,405.98538054898205,2.4867819842899372,1341.0269167412941,207.39616551882904,10325859787.269176,4335975127.243613,10325859787.269176,397.8261425648764,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.1,373.5514134140265,2.6155382699466725,1471.784643316976,227.61846737213892,10660303233.667616,4414811038.648042,10660303233.667616,366.0724974237693,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.15,346.32510241821086,2.7443697417556154,1608.6241246171076,248.78134140467242,11002413163.90605,4493646950.052471,11002413163.90605,339.41687581464106,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.2,324.4591978226308,2.873267724391513,1751.54536064169,270.8847876164297,11352202226.356949,4572482861.456902,11352202226.356949,318.0359478117709,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.25,304.6276506353701,3.00222482776248,1900.5483513907232,293.9288060074108,11709682365.050304,4651318772.861331,11709682365.050304,298.6211537814132,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.3,287.42032301889145,3.131234717504044,2055.6330968642055,317.91339657761546,12074865050.896282,4730154684.265759,12074865050.896282,281.77543284760816,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.35,272.36399514919935,3.26029193295718,2216.7995970621396,342.8385593270439,12447761428.754675,4808990595.67019,12447761428.754675,267.0355336707214,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.4,259.09158117178174,3.3893917415507295,2384.047851984523,368.704294255696,12828382411.905188,4887826507.074618,12828382411.905188,254.04209844021898,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.45,247.31408130219052,3.5185300213678787,2557.377861631357,395.51060136357194,13216738743.051388,4966662418.479048,13216738743.051388,242.51220803994448,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.5,237.9557359518516,3.6477031657314125,2736.789626002641,423.2574806506715,13612841033.7321,5045498329.883477,13612841033.7321,233.3749507102866,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.55,228.58149060538108,3.7769080051371184,2922.283145098376,451.94493211699483,14016699789.654505,5124334241.287906,14016699789.654505,224.19918257718172,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.6,220.13308169873184,3.9061417429636256,3113.858418918561,481.5729557625419,14428325426.783686,5203170152.692335,14428325426.783686,215.92982821596502,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.65,212.48550073075558,4.035401902203436,3311.5154474631945,512.1415515873124,14847728281.341673,5282006064.096765,14847728281.341673,208.44450318912496,satisfied,satisfied,satisfied,satisfied,satisfied,True
9.5,1.7,205.5349204295342,4.164686281072112,3515.2542307322806,543.6507195913068,15274918615.79597,5360841975.501195,15274918615.79597,201.64155883506584,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,1.75,200.23279489048593,4.293992915815958,3725.074768725817,576.1004597745251,15709906622.221333,5439677886.905624,15709906622.221333,196.47427240444375,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,1.8,194.48011592354118,4.423320049392197,3940.977061443803,609.4907721369669,16152702423.961336,5518513798.310053,16152702423.961336,190.84517251383704,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,1.85,189.20164587085637,4.552666104967571,4162.96110888624,643.8216566786326,16603316076.212854,5597349709.714482,16603316076.212854,185.68032561441416,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,1.9,184.34421420158228,4.682029663392143,4391.026911053126,679.0931133995218,17061757565.95247,5676185621.118912,17061757565.95247,180.92767466133768,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,1.95,179.8621536067613,4.81140944396963,4625.174467944463,715.3051422996348,17528036811.486374,5755021532.52334,17528036811.486374,176.54250851327274,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,2.0,175.7160342951036,4.9408042879748235,4865.40377956025,752.4577433789715,18002163661.811646,5833857443.92777,18002163661.811646,172.48622281858397,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,2.05,172.880351280954,5.070213144470909,5111.7148459004875,790.5509166375318,18484147895.912693,5912693355.332198,18484147895.912693,169.73402870321743,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,2.1,169.35162696301293,5.199635058060778,5364.107666965177,829.5846620753161,18973999222.07308,5991529266.736628,18973999222.07308,166.28307270034793,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,2.15,166.06848895551104,5.329069158271513,5622.582242754314,869.5589796923239,19471727277.252728,6070365178.141057,19471727277.252728,163.07252874730182,satisfied,satisfied,satisfied,satisfied,violated,False
9.5,2.2,163.00796617860706,5.45851465032349,5887.138573267904,910.4738694885557,19977341626.560287,6149201089.545488,19977341626.560287,160.0799059163217,satisfied,satisfied,satisfied,satisfied,violated,False
10.0,0.8,712.6905226230922,1.8445669341772675,819.4364260312001,126.7297252006689,9203399548.501019,4149258494.9699636,9203399548.501019,698.0342248959013,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,0.85,613.7048669193323,1.9727461331394216,925.0669028242844,143.0659788398176,9516556111.592964,4232243664.8693633,9516556111.592964,601.1346451375313,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,0.9,539.2773084902711,2.101077023461294,1037.0992266957376,160.39230845709656,9837784347.80462,4315228834.768763,9837784347.80462,528.2733227423372,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,0.95,483.09979432625033,2.2295379349486386,1155.5333976455593,178.7087140525057,10167112279.281986,4398214004.668161,10167112279.281986,473.31237860880765,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.0,436.9553239005638,2.3581111374425294,1280.3694156737502,198.01519562604514,10504561532.850527,4481199174.567561,10504561532.850527,428.1382918015162,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.05,399.32578827874084,2.486781984289937,1411.6072807803096,218.31175317771476,10850149992.69365,4564184344.466961,10850149992.69365,391.2994597194766,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.1,368.09998709297395,2.615538269946672,1549.2469929652377,239.59838670751463,11203893277.09523,4647169514.366361,11203893277.09523,360.72934894143447,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.15,341.80708964824356,2.7443697417556154,1693.2885522285344,261.87509621544467,11565805594.261072,4730154684.265759,11565805594.261072,334.9882230932719,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.2,320.6893487294023,2.873267724391513,1843.7319585702,285.141881701505,11935900253.618267,4813139854.165159,11935900253.618267,314.34063536332275,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.25,301.450842670528,3.002224827762479,2000.5772119902344,309.3987431656955,12314189978.335276,4896125024.064558,12314189978.335276,295.5070649759108,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.3,284.72714249191097,3.1312347175040456,2163.8243124886385,334.64568060801633,12700687099.518562,4979110193.963957,12700687099.518562,279.1354074904364,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.35,270.07061429896004,3.260291932957181,2333.47326006541,360.8826940284673,13095403678.196405,5062095363.863358,13095403678.196405,264.78746457507435,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.4,257.1327225006378,3.3893917415507295,2509.5240547205503,388.10978342704846,13498351582.34855,5145080533.762755,13498351582.34855,252.1220431148211,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.45,245.6381724062923,3.518530021367877,2691.9766964540595,416.3269488037599,13909542535.517159,5228065703.662155,13909542535.517159,240.86964484289132,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.5,236.53951526988254,3.6477031657314125,2880.8311852659376,445.5341901586015,14328988147.24835,5311050873.561555,14328988147.24835,231.9874557651428,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.55,227.37531202130876,3.776908005137118,3076.0875211561847,475.73150749157344,14756699931.83249,5394036043.460954,14756699931.83249,223.01778531697198,satisfied,satisfied,satisfied,satisfied,satisfied,True
10.0,1.6,219.10959014189734,3.906141742963625,3277.7457041248003,506.9189008026756,15192689319.485601,5477021213.3603525,15192689319.485601,214.92772407104596,satisfied,satisfied,satisfied,satisfied,satisfied,True
