case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,source,p_net_MW,rec_frac,q_eng,p_aux_required_MW,p_input_installed_MW,tau_E_s,p_rad_MW,n_He0,n_D0,W_th_MJ,eps_cond,sigma_wp_Pa,B_peak_T,cryo_cost_USD,aux_cost_USD,magnet_capital_USD,wall_load,beta_limit,wall_load_limit,B_max_T,sigma_allow_Pa,recirc_threshold,eps_cond_allow
20260903-priced-levers:c0120,arm-fence-p50,16000000.0,5.06e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1240.1343985231288,0.23136027814099,4.322263130193006,46.98742850611086,50.0,1.1466971764033758,228.3014949575378,6.2139427318993625e+19,1.9086057268100638e+20,675.3107777399318,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,5329597.129424605,5609341090.90909,4.614492100988854,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0124,arm-fence-p50,16000000.0,5.06e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1410.1202976003285,0.21163206492733672,4.725181887458062,50.25978625637072,50.0,1.053403794375395,229.96189257913557,6.196632099242536e+19,1.9103367900757465e+20,712.9613512882082,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,5908478.554101611,5609341090.90909,5.1314389394101125,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0113,arm-fence-p50,16000000.0,5.5660000000000007e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,878.8100054824965,0.2918048499525692,3.426947839155322,73.99673456143694,50.0,1.5643867743714674,275.73089153542503,7.061656387495103e+19,2.07683436125049e+20,602.4233413900818,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,4099118.7159244176,5609341090.90909,3.5156627060753034,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0117,arm-fence-p50,16000000.0,5.5660000000000007e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1305.4330382492474,0.22329521853454415,4.478376234667552,32.33857411420115,50.0,1.2392813760368877,271.53794250559775,7.183096253760598e+19,2.0646903746239404e+20,699.1766933173936,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,5551969.513247801,5609341090.90909,4.8130728394081945,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0121,arm-fence-p50,16000000.0,5.5660000000000007e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1498.052891104537,0.20287068930370072,4.92924829817571,23.981349911474922,50.0,1.1333373124122514,271.9432669318975,7.185470640074666e+19,2.0644529359925336e+20,740.2874114662644,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,6207930.1279062275,5609341090.90909,5.398852156935516,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0125,arm-fence-p50,16000000.0,5.5660000000000007e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1697.0852768294073,0.18585412259706,5.3805639930196465,21.881301289468865,50.0,1.0411220892828768,273.3719636011074,7.16594737986238e+19,2.0664052620137624e+20,781.5648373081668,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,6885728.413709632,5609341090.90909,6.00413273080938,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0114,arm-fence-p50,16000000.0,6.072e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1055.912756930393,0.2582252700113566,3.872587682669557,72.11787880125087,50.0,1.5478680087159788,325.6158895881528,8.057493847613432e+19,2.2302506152386567e+20,655.090756456146,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,4702236.348792397,5609341090.90909,4.054252718151052,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0118,arm-fence-p50,16000000.0,6.072e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1547.0856228801501,0.19834265041985033,5.041779959495384,13.568325738429849,50.0,1.2262521501816088,319.60895010647357,8.192810881422824e+19,2.2167189118577174e+20,760.2803955925812,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,6374909.493725164,5609341090.90909,5.547966382339879,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0122,arm-fence-p50,16000000.0,6.072e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1769.0983726741622,0.18049420531096075,5.5403440696457285,-1.3261798746825662,50.0,1.12142293275412,319.59053255107824,8.195455665597086e+19,2.2164544334402912e+20,804.9834764477473,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,7130966.658436513,5609341090.90909,6.223132909200451,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0126,arm-fence-p50,16000000.0,6.072e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1998.6798796380554,0.1656244690778218,6.037755203490681,-9.5508164196699,50.0,1.0301695703310478,320.7443138477965,8.173708019806708e+19,2.2186291980193294e+20,849.8722579785936,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,7912798.978365564,5609341090.90909,6.92131690463335,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0115,arm-fence-p50,16000000.0,7.084e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1433.937303071664,0.20917249289234074,4.780743328974385,69.60301783128841,50.0,1.519474600180802,438.16211820199834,1.0152548182214513e+20,2.5267451817785485e+20,759.8125753302398,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,5989586.587965791,5609341090.90909,5.2038692159560345,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0119,arm-fence-p50,16000000.0,7.084e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2062.5463338730146,0.16199635179113742,6.172978520462635,-27.280095829905576,50.0,1.2038499278340749,427.95483963434503,1.0315723165245715e+20,2.5104276834754285e+20,881.7747696413185,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,8130294.101298152,5609341090.90909,7.115542200832442,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0123,arm-fence-p50,16000000.0,7.084e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2347.248536416096,0.14793277449630626,6.7598272485923605,-57.26274666768836,50.0,1.100937433038601,426.92911565135034,1.0318910454518768e+20,2.510108954548123e+20,933.6206204674056,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,9099838.148842778,5609341090.90909,7.981354625834673,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0127,arm-fence-p50,16000000.0,7.084e+20,118.8271604938272,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2642.0612584616174,0.1362142712707297,7.341374664130985,-79.81898526895043,50.0,1.0113388248745405,427.4072696485225,1.0292699625905934e+20,2.5127300374094066e+20,985.6902806959787,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,10103813.240171447,5609341090.90909,8.877914313521376,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0128,arm-fence-p50,16000000.0,5.06e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,710.4012983192956,0.3343731354557694,2.9906708822075183,75.94294893840754,50.0,1.5829133732874203,230.09897400793818,6.104196132522779e+19,1.919580386747722e+20,549.5283601402557,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,3525505.1747586867,5609341090.90909,3.003420139738513,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0132,arm-fence-p50,16000000.0,5.06e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1075.516469045033,0.25501429023543676,3.9213488745151115,49.53474664295095,50.0,1.2538913999906718,227.5268723968021,6.211837330168738e+19,1.908816266983126e+20,637.8080191877679,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,4768892.957794231,5609341090.90909,4.113777729344159,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0136,arm-fence-p50,16000000.0,5.06e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1240.1647003889666,0.23134149693650347,4.322614028362024,46.98742850611086,50.0,1.1466971764033758,228.3014949575378,6.2139427318993625e+19,1.9086057268100638e+20,675.3107777399318,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,5329597.129424605,5609341090.90909,4.614492100988854,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0140,arm-fence-p50,16000000.0,5.06e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1410.1505994661663,0.21161512380576,4.725560167986353,50.25978625637072,50.0,1.053403794375395,229.96189257913557,6.196632099242536e+19,1.9103367900757465e+20,712.9613512882082,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,5908478.554101611,5609341090.90909,5.1314389394101125,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0129,arm-fence-p50,16000000.0,5.5660000000000007e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,878.8403073483344,0.2917804309834065,3.4272346388331636,73.99673456143694,50.0,1.5643867743714674,275.73089153542503,7.061656387495103e+19,2.07683436125049e+20,602.4233413900818,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,4099118.7159244176,5609341090.90909,3.5156627060753034,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0133,arm-fence-p50,16000000.0,5.5660000000000007e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1305.4633401150852,0.2232771895714384,4.478737850110954,32.33857411420115,50.0,1.2392813760368877,271.53794250559775,7.183096253760598e+19,2.0646903746239404e+20,699.1766933173936,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,5551969.513247801,5609341090.90909,4.8130728394081945,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0137,arm-fence-p50,16000000.0,5.5660000000000007e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1498.0831929703745,0.20285456537004548,4.929640100412869,23.981349911474922,50.0,1.1333373124122514,271.9432669318975,7.185470640074666e+19,2.0644529359925336e+20,740.2874114662644,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,6207930.1279062275,5609341090.90909,5.398852156935516,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0141,arm-fence-p50,16000000.0,5.5660000000000007e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1697.1155786952452,0.18583958582658278,5.380984872260507,21.881301289468865,50.0,1.0411220892828768,273.3719636011074,7.16594737986238e+19,2.0664052620137624e+20,781.5648373081668,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,6885728.413709632,5609341090.90909,6.00413273080938,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0130,arm-fence-p50,16000000.0,6.072e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1055.9430587962308,0.25820398306487113,3.8729069479488243,72.11787880125087,50.0,1.5478680087159788,325.6158895881528,8.057493847613432e+19,2.2302506152386567e+20,655.090756456146,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,4702236.348792397,5609341090.90909,4.054252718151052,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0134,arm-fence-p50,16000000.0,6.072e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1547.1159247459882,0.19832694882383284,5.042179118523456,13.568325738429849,50.0,1.2262521501816088,319.60895010647357,8.192810881422824e+19,2.2167189118577174e+20,760.2803955925812,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,6374909.493725164,5609341090.90909,5.547966382339879,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0138,arm-fence-p50,16000000.0,6.072e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1769.12867454,0.18048016846878873,5.540774969815781,-1.3261798746825662,50.0,1.12142293275412,319.59053255107824,8.195455665597086e+19,2.2164544334402912e+20,804.9834764477473,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,7130966.658436513,5609341090.90909,6.223132909200451,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0142,arm-fence-p50,16000000.0,6.072e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1998.7101815038934,0.1656118191604168,6.038216384975329,-9.5508164196699,50.0,1.0301695703310478,320.7443138477965,8.173708019806708e+19,2.2186291980193294e+20,849.8722579785936,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,7912798.978365564,5609341090.90909,6.92131690463335,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0131,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1433.9676049375018,0.20915578117909503,4.781125314168219,69.60301783128841,50.0,1.519474600180802,438.16211820199834,1.0152548182214513e+20,2.5267451817785485e+20,759.8125753302398,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,5989586.587965791,5609341090.90909,5.2038692159560345,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0135,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2062.5766357388525,0.16198404027420196,6.173447694644661,-27.280095829905576,50.0,1.2038499278340749,427.95483963434503,1.0315723165245715e+20,2.5104276834754285e+20,881.7747696413185,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,8130294.101298152,5609341090.90909,7.115542200832442,0.05,4.05,24.9,800000000.0,0.5,0.004
