case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,source,p_net_MW,rec_frac,q_eng,p_th_MW,p_aux_required_MW,p_coupled_installed_MW,sustainment_margin_MW,ignited,p_delivered_MW,p_wallplug_total_MW,tau_E_s,p_rad_MW,n_He0,n_D0,n_T0,He_over_ne,W_th_MJ,eps_cond,sigma_wp_Pa,p_avg_Pa,n_e_volav,alpha_n_e_eff,alpha_He_eff,B_peak_T,B_axis_T,cryo_cost_USD,aux_cost_USD,magnet_capital_USD,wall_load_oracle,wall_load_peak_oracle,cas72_oracle_USD,lcoe_oracle,beta_limit,wall_load_limit,fluence_limit,B_max_T,sigma_allow_Pa,recirc_threshold,eps_cond_allow
20260905-stored-energy-basis:c0345,arm-fence-p100,100.0,11.2,1.7,18000000.0,3.542e+20,13.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,50.41841345710789,0.8696862620999145,1.1498399406533506,1161.8625131789936,24.475076836099703,50.0,25.524923163900297,False,50.0,100.0,8.25837712050098,140.17101298986205,7.350624099411094e+19,1.0359375900588907e+20,1.0359375900588907e+20,0.20752750139500548,418.0581933587032,0.003104598737985462,931379621.3956386,434841.61072306667,1.8777903759554694e+20,0.886259534266564,4.267692568193456,33.00173933209647,11.928339517625231,16841477.55167108,1278048.764496893,5565601649.248389,0.8787864959269218,1.156870447905537,11061811.98082003,3470.246101414444,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0346,arm-fence-p100,100.0,11.2,1.7,18000000.0,4.048e+20,13.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,120.65619687372467,0.7373100578936866,1.3562815118198086,1379.3102188742255,26.474083101100916,50.0,23.525916898899084,False,50.0,100.0,8.163792069335951,171.04799037460185,8.824133064392919e+19,1.1415866935607081e+20,1.1415866935607081e+20,0.21798747688717685,468.5836767558385,0.003104598737985462,931379621.3956386,487395.4965982817,2.100806425599466e+20,0.9268791025545828,4.267692568193456,33.00173933209647,11.928339517625231,16841477.55167108,1517241.240761648,5565601649.248389,1.0671709293543645,1.4048674129109704,15221907.202834226,1504.1663704717605,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0347,arm-fence-p100,100.0,11.2,1.7,18000000.0,4.554e+20,13.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,193.95172465044786,0.6373871321386672,1.568905221924757,1606.2243322971015,29.422120559645407,50.0,20.577879440354593,False,50.0,100.0,8.083666046043982,204.51521829829267,1.0347082236913307e+20,1.2422917763086693e+20,1.2422917763086693e+20,0.22720865693705108,518.0352677696068,0.003104598737985462,931379621.3956386,538832.377470019,2.3185401029445294e+20,0.9641670179508444,4.267692568193456,33.00173933209647,11.928339517625231,16841477.55167108,1766846.7655268116,5565601649.248389,1.2637565247607927,1.6636607226212319,27750329.280828755,973.3783821487473,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0348,arm-fence-p100,100.0,11.2,1.7,18000000.0,5.06e+20,13.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,269.93884610348994,0.559793754246631,1.7863721994286939,1841.4712950940493,33.44697918166895,50.0,16.55302081833105,False,50.0,100.0,8.014403293762141,240.5036695496504,1.1912791726035062e+20,1.3387208273964938e+20,1.3387208273964938e+20,0.23543066652243205,566.558060532018,0.003104598737985462,931379621.3956386,589303.1724377531,2.531705111929282e+20,0.9986529932564046,4.267692568193456,33.00173933209647,11.928339517625231,16841477.55167108,2025618.4246034543,5565601649.248389,1.467561231093923,1.9319575649073375,35166679.65708504,723.304771223014,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0349,arm-fence-p100,100.0,11.2,1.7,18000000.0,3.036e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,58.465619589239864,0.852059296232648,1.1736272398194199,1186.7756927465985,3.78228769425408,50.0,46.21771230574592,False,50.0,100.0,6.979806690908763,115.15789231937515,6.0667055626585694e+19,9.11329443734143e+19,9.11329443734143e+19,0.19982561141826646,412.00052167143724,0.003104598737985462,931379621.3956386,428540.74697833415,1.6475109264737957e+20,0.8427798876563559,4.051846993560424,33.00173933209647,11.928339517625231,16841477.55167108,1305453.2620212582,5565601649.248389,0.9003698702040335,1.1852836836379979,11537787.411535356,3006.215738327913,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0350,arm-fence-p100,100.0,11.2,1.7,18000000.0,3.542e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,143.79596205319865,0.7023879119411012,1.4237147066446882,1450.9481408564366,-2.5667171236520403,50.0,52.56671712365204,True,50.0,100.0,6.883645665762687,142.8060258832706,7.503968709802095e+19,1.0206031290197905e+20,1.0206031290197905e+20,0.21185682410508458,470.4624396962558,0.003104598737985462,931379621.3956386,489349.6845944895,1.8774778148228163e+20,0.8865735573734437,4.051846993560424,33.00173933209647,11.928339517625231,16841477.55167108,1596042.9549420802,5565601649.248389,1.129233986315071,1.4865697568105405,22910885.083076578,1281.9630208218432,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0351,arm-fence-p100,100.0,11.2,1.7,18000000.0,4.048e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,233.55954029478494,0.5943072641021327,1.6826312926038007,1728.8453522170328,-8.712303118811263,50.0,58.71230311881126,True,50.0,100.0,6.8040226289225485,173.0349737382105,8.998522896821389e+19,1.1241477103178611e+20,1.1241477103178611e+20,0.22229552610724776,527.5524188660846,0.003104598737985462,931379621.3956386,548731.6053240139,2.1014462201652176e+20,0.92629245571735,4.051846993560424,33.00173933209647,11.928339517625231,16841477.55167108,1901729.8874387362,5565601649.248389,1.36998846356215,1.8035087871882363,31610977.02689238,822.8809088479466,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0352,arm-fence-p100,100.0,11.2,1.7,18000000.0,4.554e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,327.168804600173,0.5132936820176828,1.9482024327070335,2018.6483437819634,-14.403826330590789,50.0,64.40382633059079,True,50.0,100.0,6.736370327546682,205.77999445588725,1.0541755132731731e+20,1.2228244867268269e+20,1.2228244867268269e+20,0.23148342408282238,583.4767130212314,0.003104598737985462,931379621.3956386,606901.0433001021,2.3203179393643492e+20,0.9626620657199969,4.051846993560424,33.00173933209647,11.928339517625231,16841477.55167108,2220513.17816016,5565601649.248389,1.62105743758046,2.134026242536002,47791298.10624022,614.0160350817105,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0353,arm-fence-p100,100.0,11.2,1.7,18000000.0,5.06e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,424.1650824585672,0.45070998045725,2.218721668833447,2318.9371207807994,-19.449777417819575,50.0,69.44977741781958,True,50.0,100.0,6.677724626336185,240.9857264382035,1.2127031724284677e+20,1.3172968275715323e+20,1.3172968275715323e+20,0.23966465858270114,638.3941780934329,0.003104598737985462,931379621.3956386,664023.2319049167,2.534787532971184e+20,0.996222537069549,4.051846993560424,33.00173933209647,11.928339517625231,16841477.55167108,2550830.8328588796,5565601649.248389,1.881210704954234,2.4765026328147783,60195686.63171882,492.6895252890273,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0354,arm-fence-p100,100.0,11.2,1.7,18000000.0,3.036e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,127.29450626561304,0.7269260203945398,1.3756558053283732,1399.8616240687657,-10.33391096375712,50.0,60.33391096375712,True,50.0,100.0,6.069163794914547,120.55437496234183,6.120715253987327e+19,9.059284746012672e+19,9.059284746012672e+19,0.20160458675847587,451.8680271546733,0.003104598737985462,931379621.3956386,470008.77840372553,1.652638145905786e+20,0.837062763873222,3.8848605231811697,33.00173933209647,11.928339517625231,16841477.55167108,1539847.7864756421,5565601649.248389,1.0849755082131431,1.4283060879641174,21339688.24119206,1436.326479467939,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
