case_id,arm_id,source,p_net_MW,rec_frac,q_eng,p_et_MW,p_th_MW,recirc_threshold,B_max,beta_limit,wall_load_limit,tbr,tbr_floor
20260823-magnet-technology-ab:c6335,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,87.80450047805084,0.6211497977256868,1.6099176135313202,231.76574791551633,695.9932369835325,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6336,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,97.17416473163237,0.5974978316149496,1.6736462411874293,241.425195599621,725.0005873862492,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6337,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,106.74975567210579,0.5752047113424931,1.7385114903980192,251.29693883722248,754.6454619736411,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6338,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,116.53127329947115,0.5541707956071057,1.8044978333881327,261.38097762832075,784.9278607457079,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6339,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,126.51871761372848,0.5343051773629836,1.8715895753348535,271.67731197291596,815.8477837024502,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6340,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,136.71208861487762,0.5155248071239101,1.9397708629754509,282.18594187100786,847.4052308438673,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6341,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,147.1113863029186,0.4977537138421008,2.0090256932110475,292.9068673225965,879.6002021699594,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6342,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,157.71661067785158,0.48092231164783256,2.079337921697996,303.84008832768205,912.4326976807268,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6343,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,168.52776173967646,0.46496678221047977,2.1506912714193054,314.98560488626435,945.9027173761692,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6344,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,179.54483948839325,0.4498285237685533,2.223069341228619,326.3434169983435,980.0102612562868,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6345,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,190.767843924002,0.43545365899830446,2.2964556143594,337.9135246639196,1014.7553293210798,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6346,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,202.19677504650264,0.4217925948678553,2.3708334668921656,349.6959278829924,1050.1379215705476,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6347,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,213.83163285589487,0.4087996284749538,2.446186176172779,361.6906266555617,1086.1580380046896,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6348,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,225.6724173521794,0.3964325936075748,2.5224969291750297,373.8976209816282,1122.8156786235081,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6349,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,237.7191285353556,0.3846525434120301,2.5997488308008543,386.31691086119133,1160.1108434270009,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6350,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,249.9717664054237,0.37342346511552515,2.677924912111863,398.94849629425124,1198.0435324151688,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6351,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,275.0948222062357,0.35248732817334694,2.836981417692888,424.8485538208615,1275.82148294553,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6352,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,301.0415847546155,0.3333856164785582,2.999529525486638,451.59779356145924,1356.1495302145922,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6353,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,327.8120540505628,0.3159126816192746,3.1654316467268644,479.1962155160441,1439.0276742223546,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6354,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,355.40623009407767,0.2998905604427906,3.334549772168529,507.6438196846161,1524.455914968817,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6355,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,383.82411288515993,0.2851646745503529,3.50674571307543,536.9406060671752,1612.4342524539793,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6356,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,413.0657024238101,0.27160027960676886,3.681881334760886,567.0865746637218,1702.962686677843,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6357,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,443.1309987100279,0.25907952068148843,3.859818782162242,598.0817254742556,1796.041217640407,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6358,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,474.02000174381317,0.24749897968424195,4.04042069698952,629.9260584987765,1891.669845341671,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6359,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,505.7327115251661,0.23676762418479508,4.22355042604773,662.6195737372847,1989.8485697816354,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6360,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,538.2691280540867,0.22680508506421243,4.409072220390838,696.1622711897801,2090.5773909603004,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6361,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,571.6292513305747,0.2175402047054504,4.596851425022794,730.5541508562626,2193.8563088776655,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6362,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,605.8130813546302,0.2089098086815818,4.786754658916901,765.7952127367322,2299.6853235337303,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6363,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,640.8206181262539,0.20085766281560405,4.978649985179022,801.8854568311896,2408.064434928497,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6364,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,676.6518616454448,0.19333358458226985,5.172407071232194,838.8248831396339,2518.9936430619637,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6365,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,713.3068119122034,0.1862926834952441,5.367897338950132,876.6134916620654,2632.47294793413,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6366,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,750.7854689265295,0.17969470967684376,5.564994104714394,915.251282398484,2748.502349544997,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6367,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,789.0878326884233,0.17350349347835975,5.763572709414783,954.73825534889,2867.0818478945644,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6368,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,828.2139031978844,0.16768646198963943,5.963510638454435,995.0744105132829,2988.2114429828316,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6369,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,868.1636804549138,0.16221422069008476,6.16468763186016,1036.2597478916637,3111.891134809801,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6370,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,908.9371644595103,0.15706019046144007,6.366985784634653,1078.2942674840313,3238.1209233754694,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6371,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,950.5343552116744,0.15220029179374175,6.570289637520383,1121.177969290386,3366.9008086798376,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6372,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,992.9552527114064,0.14761266933913134,6.774486258375014,1164.9108533107283,3498.2307907229074,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6373,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1036.1998569587058,0.1432774510590229,6.9794653143853855,1209.4929195450575,3632.110869504677,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6374,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1080.2681679535729,0.13917653711225952,7.18511913537123,1254.924167993374,3768.541045025147,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6375,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1125.160185696008,0.1352934143804504,7.391342768451099,1301.2045986556784,3907.521317284319,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6376,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1170.8759101860105,0.13161299314977107,7.5980340243613655,1348.3342115319695,4049.0516862821905,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6377,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1217.415341423579,0.1281214629887536,7.805093515734981,1396.3130066222466,4193.1321520187585,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6378,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1264.7784794087174,0.1248061652972725,8.012424687659673,1445.140983926513,4339.7627144940325,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6379,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1312.9653241414221,0.12165548036784486,8.219933840845801,1494.8181434447652,4488.9433737080035,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6380,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1361.9758756216945,0.11865872710854303,8.427530147742528,1545.3444851770048,4640.674129660675,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6381,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1411.810133849535,0.1158060738370981,8.635125661946526,1596.720009123232,4794.954982352048,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6382,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1462.468098824943,0.11308845877616272,8.842635321251583,1648.9447152834462,4951.78593178212,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6383,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1513.949770547919,0.11049751906681182,9.04997694468918,1702.0186036576483,5111.166977950896,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6384,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,12.744223105952521,0.9174511506043279,1.0899762884828221,154.38401866593045,463.61567166946077,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6385,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,27.98279793595328,0.8354861659187388,1.196907909181661,170.0938896246941,510.7924613354177,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6386,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,44.04507951352167,0.7640268679753996,1.3088544944105267,186.652942797445,560.5193477400751,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6387,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,52.38511033264367,0.7317036340344344,1.3666735457991992,195.25091271406566,586.3390772194164,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6388,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,60.931067838657604,0.7014078406248249,1.4257040513108388,204.06117818418306,612.7963308834326,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6389,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,69.6829520315635,0.672978556267922,1.48593144712606,213.0837392077974,639.8911087321243,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6390,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,78.64076291136124,0.6462699729021069,1.5473409595520138,222.3185957849085,667.6234107654909,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6391,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,87.80450047805084,0.6211497977256868,1.6099176135313202,231.76574791551633,695.9932369835325,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6392,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,97.17416473163237,0.5974978316149496,1.6736462411874293,241.425195599621,725.0005873862492,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6393,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,106.74975567210579,0.5752047113424931,1.7385114903980192,251.29693883722248,754.6454619736411,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6394,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,116.53127329947115,0.5541707956071057,1.8044978333881327,261.38097762832075,784.9278607457079,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6395,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,126.51871761372848,0.5343051773629836,1.8715895753348535,271.67731197291596,815.8477837024502,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6396,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,136.71208861487762,0.5155248071239101,1.9397708629754509,282.18594187100786,847.4052308438673,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6397,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,147.1113863029186,0.4977537138421008,2.0090256932110475,292.9068673225965,879.6002021699594,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6398,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,157.71661067785158,0.48092231164783256,2.079337921697996,303.84008832768205,912.4326976807268,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6399,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,168.52776173967646,0.46496678221047977,2.1506912714193054,314.98560488626435,945.9027173761692,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6400,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,179.54483948839325,0.4498285237685533,2.223069341228619,326.3434169983435,980.0102612562868,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6401,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,190.767843924002,0.43545365899830446,2.2964556143594,337.9135246639196,1014.7553293210798,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6402,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,202.19677504650264,0.4217925948678553,2.3708334668921656,349.6959278829924,1050.1379215705476,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6403,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,213.83163285589487,0.4087996284749538,2.446186176172779,361.6906266555617,1086.1580380046896,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6404,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,225.6724173521794,0.3964325936075748,2.5224969291750297,373.8976209816282,1122.8156786235081,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6405,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,237.7191285353556,0.3846525434120301,2.5997488308008543,386.31691086119133,1160.1108434270009,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6406,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,249.9717664054237,0.37342346511552515,2.677924912111863,398.94849629425124,1198.0435324151688,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6407,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,275.0948222062357,0.35248732817334694,2.836981417692888,424.8485538208615,1275.82148294553,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6408,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,301.0415847546155,0.3333856164785582,2.999529525486638,451.59779356145924,1356.1495302145922,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6409,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,327.8120540505628,0.3159126816192746,3.1654316467268644,479.1962155160441,1439.0276742223546,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6410,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,355.40623009407767,0.2998905604427906,3.334549772168529,507.6438196846161,1524.455914968817,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6411,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,383.82411288515993,0.2851646745503529,3.50674571307543,536.9406060671752,1612.4342524539793,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6412,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,413.0657024238101,0.27160027960676886,3.681881334760886,567.0865746637218,1702.962686677843,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6413,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,443.1309987100279,0.25907952068148843,3.859818782162242,598.0817254742556,1796.041217640407,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6414,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,474.02000174381317,0.24749897968424195,4.04042069698952,629.9260584987765,1891.669845341671,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6415,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,505.7327115251661,0.23676762418479508,4.22355042604773,662.6195737372847,1989.8485697816354,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6416,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,538.2691280540867,0.22680508506421243,4.409072220390838,696.1622711897801,2090.5773909603004,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6417,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,571.6292513305747,0.2175402047054504,4.596851425022794,730.5541508562626,2193.8563088776655,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6418,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,605.8130813546302,0.2089098086815818,4.786754658916901,765.7952127367322,2299.6853235337303,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6419,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,640.8206181262539,0.20085766281560405,4.978649985179022,801.8854568311896,2408.064434928497,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6420,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,676.6518616454448,0.19333358458226985,5.172407071232194,838.8248831396339,2518.9936430619637,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6421,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,713.3068119122034,0.1862926834952441,5.367897338950132,876.6134916620654,2632.47294793413,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6422,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,750.7854689265295,0.17969470967684376,5.564994104714394,915.251282398484,2748.502349544997,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6423,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,789.0878326884233,0.17350349347835975,5.763572709414783,954.73825534889,2867.0818478945644,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6424,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,828.2139031978844,0.16768646198963943,5.963510638454435,995.0744105132829,2988.2114429828316,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6425,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,868.1636804549138,0.16221422069008476,6.16468763186016,1036.2597478916637,3111.891134809801,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6426,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,908.9371644595103,0.15706019046144007,6.366985784634653,1078.2942674840313,3238.1209233754694,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6427,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,950.5343552116744,0.15220029179374175,6.570289637520383,1121.177969290386,3366.9008086798376,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6428,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,992.9552527114064,0.14761266933913134,6.774486258375014,1164.9108533107283,3498.2307907229074,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6429,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1036.1998569587058,0.1432774510590229,6.9794653143853855,1209.4929195450575,3632.110869504677,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6430,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1080.2681679535729,0.13917653711225952,7.18511913537123,1254.924167993374,3768.541045025147,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6431,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1125.160185696008,0.1352934143804504,7.391342768451099,1301.2045986556784,3907.521317284319,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6432,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1170.8759101860105,0.13161299314977107,7.5980340243613655,1348.3342115319695,4049.0516862821905,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6433,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1217.415341423579,0.1281214629887536,7.805093515734981,1396.3130066222466,4193.1321520187585,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6434,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1264.7784794087174,0.1248061652972725,8.012424687659673,1445.140983926513,4339.7627144940325,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6435,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1312.9653241414221,0.12165548036784486,8.219933840845801,1494.8181434447652,4488.9433737080035,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6436,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1361.9758756216945,0.11865872710854303,8.427530147742528,1545.3444851770048,4640.674129660675,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6437,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1411.810133849535,0.1158060738370981,8.635125661946526,1596.720009123232,4794.954982352048,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6438,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1462.468098824943,0.11308845877616272,8.842635321251583,1648.9447152834462,4951.78593178212,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6439,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1513.949770547919,0.11049751906681182,9.04997694468918,1702.0186036576483,5111.166977950896,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6440,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,12.744223105952521,0.9174511506043279,1.0899762884828221,154.38401866593045,463.61567166946077,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6441,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,27.98279793595328,0.8354861659187388,1.196907909181661,170.0938896246941,510.7924613354177,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6442,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,44.04507951352167,0.7640268679753996,1.3088544944105267,186.652942797445,560.5193477400751,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6443,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,52.38511033264367,0.7317036340344344,1.3666735457991992,195.25091271406566,586.3390772194164,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6444,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,60.931067838657604,0.7014078406248249,1.4257040513108388,204.06117818418306,612.7963308834326,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6445,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,69.6829520315635,0.672978556267922,1.48593144712606,213.0837392077974,639.8911087321243,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6446,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,78.64076291136124,0.6462699729021069,1.5473409595520138,222.3185957849085,667.6234107654909,0.5,13.0,0.05,4.05,1.074,1.05
20260823-magnet-technology-ab:c6447,arm-nb3sn,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,87.80450047805084,0.6211497977256868,1.6099176135313202,231.76574791551633,695.9932369835325,0.5,13.0,0.05,4.05,1.074,1.05
