case_id,arm_id,I_coil_A,n_e0,T_i0_keV,p_input_MW,source,p_net_MW,rec_frac,q_eng,p_aux_required_MW,p_input_installed_MW,tau_E_s,p_rad_MW,n_He0,n_D0,W_th_MJ,beta_limit,wall_load_limit,B_max_T,sigma_allow_Pa,recirc_threshold
20260901-sustainment-fence:c0069,arm-grid-I-ne,15000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1138.6768829990085,0.24531229431901752,4.076436538886002,98.34446012266915,50.0,1.3340905989346825,322.99960160163215,7.3757348210994086e+19,2.298426517890059e+20,659.1333984181782,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0070,arm-grid-I-ne,15000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1338.7717837053265,0.21941547034512235,4.557563778101348,95.7688222102355,50.0,1.32097472401082,377.0558160737888,8.335314397043989e+19,2.455468560295601e+20,712.0158126823679,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0071,arm-grid-I-ne,15000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1547.5440152559797,0.19829577704842524,5.042971740925138,93.2661934382445,50.0,1.309071447492481,435.3771876109569,9.327352219849404e+19,2.6092647780150595e+20,764.7057585439836,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0299,arm-grid-I-ne,15400000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,743.9102324713042,0.3248408633105899,3.0784304345474864,90.60498839408979,50.0,1.4499090192149997,228.61155958621015,5.7810972452112966e+19,1.9518902754788704e+20,551.4442469403324,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0072,arm-grid-I-ne,16000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,137.63113311854445,0.7113437784020054,1.405790041836656,77.62361057433557,50.0,1.6907709609041712,89.95734438629228,2.7388338375329448e+19,1.2441166162467055e+20,335.19420511139026,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0073,arm-grid-I-ne,16000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,263.94011064867266,0.5651834798407396,1.769336924500669,78.92470110520503,50.0,1.6566083541190249,118.65552218081531,3.500532841122998e+19,1.4209467158877002e+20,389.2499962934652,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0074,arm-grid-I-ne,16000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,402.14766081055114,0.4634432109411273,2.1577616769253596,78.77992708928463,50.0,1.6281748670573937,151.56994944855592,4.319111225783291e+19,1.592088877421671e+20,442.96850851956543,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0075,arm-grid-I-ne,16000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,551.2473520191285,0.38967836036235765,2.5662189685619468,77.65293341799213,50.0,1.6039448409001662,188.71445846674595,5.1886365875023675e+19,1.7581363412497632e+20,496.38491930030654,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0076,arm-grid-I-ne,16000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,710.3842179443667,0.33438913930660136,2.99052774881872,75.94294893840754,50.0,1.5829133732874203,230.09897400793818,6.104196132522779e+19,1.919580386747722e+20,549.5283601402557,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0077,arm-grid-I-ne,16000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,878.8232269734056,0.2917941953222398,3.4270729713991077,73.99673456143694,50.0,1.5643867743714674,275.73089153542503,7.061656387495103e+19,2.0768343612504896e+20,602.4233413900816,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0078,arm-grid-I-ne,16000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1055.925978421302,0.25821598196385004,3.872726979927985,72.11787880125087,50.0,1.5478680087159788,325.6158895881528,8.057493847613432e+19,2.2302506152386567e+20,655.090756456146,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0079,arm-grid-I-ne,16000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1241.1330663098008,0.23122537716096694,4.324784815050178,70.57409983826938,50.0,1.5329899735682577,379.7584360629407,9.088671833009091e+19,2.380132816699091e+20,707.5486120079391,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0080,arm-grid-I-ne,16000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1433.950524562573,0.2091652011379011,4.780909991527258,69.60301783128841,50.0,1.519474600180802,438.16211820199834,1.0152548182214513e+20,2.5267451817785485e+20,759.8125753302398,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0081,arm-grid-I-ne,17000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,119.79760804481211,0.7386696179356356,1.3537852048046948,62.45720162464016,50.0,1.9411081848474718,92.13175400125724,3.0091798938667688e+19,1.2170820106133232e+20,333.59112796961296,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0082,arm-grid-I-ne,17000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,238.82793689428112,0.5890256022372338,1.697719074012752,62.55069016341224,50.0,1.9027830851137038,120.97319123858344,3.834139195331999e+19,1.3875860804668001e+20,387.2718031286137,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0083,arm-grid-I-ne,17000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,368.56619843008446,0.48443400357588595,2.0642646730378647,61.719535877882436,50.0,1.8708656133414334,154.01871869450213,4.717586111309946e+19,1.5522413888690055e+20,440.6056629533207,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0084,arm-grid-I-ne,17000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,508.0530249708792,0.40833094844214024,2.4489938953076886,60.4185781667793,50.0,1.8436449984604315,191.28454356537117,5.653096715551866e+19,1.7116903284448133e+20,493.63079954490775,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0085,arm-grid-I-ne,17000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,656.4812388849779,0.3511085107095345,2.8481223596066036,59.03400449213933,50.0,1.8199959789879738,232.78229518243432,6.6353947939912974e+19,1.8664605206008703e+20,546.3784993895911,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0086,arm-grid-I-ne,17000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,813.1627226697132,0.30689887892536794,3.2584022577781435,57.89733115466163,50.0,1.799142711190476,278.5206394840628,7.660073819768237e+19,2.016992618023176e+20,598.8748919696336,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0087,arm-grid-I-ne,17000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,977.5042550391512,0.27195793682802605,3.677039220342207,57.295904754782896,50.0,1.780529864428314,328.506230733825,8.723402557765255e+19,2.1636597442234745e+20,651.142102474537,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0088,arm-grid-I-ne,17000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1148.989449879685,0.2438057524671951,4.101625945575478,57.480927465927266,50.0,1.7637476335712872,382.7443046656151,9.822184710454257e+19,2.3067815289545743e+20,703.1990840622467,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0089,arm-grid-I-ne,17000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1327.1650101834437,0.2207462593230273,4.530088088770999,58.67367160245806,50.0,1.748485828721732,441.23906510340817,1.0953654637228804e+20,2.4466345362771195e+20,755.0622362145921,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0090,arm-grid-I-ne,18000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,102.40066013857985,0.7675245161539316,1.302889978043964,51.90774756471538,50.0,2.2119716937907703,94.51862662186137,3.2788237065635086e+19,1.1901176293436491e+20,331.9922149378575,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0091,arm-grid-I-ne,18000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,214.50837248839682,0.6142312875286512,1.628051224846397,51.535798430696275,50.0,2.169231541873913,123.51762839119363,4.165045417258879e+19,1.354495458274112e+20,385.3096209993953,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0092,arm-grid-I-ne,18000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,336.2534647389559,0.506644878210994,1.9737690895664133,50.7159388928759,50.0,2.1336050897944743,156.70734991943795,5.110911005065871e+19,1.512908899493413e+20,438.2733554100823,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0093,arm-grid-I-ne,18000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,466.7289825400623,0.4280811958129044,2.33600543490599,49.88882104180823,50.0,2.1031895007412533,194.10660942033957,6.109561029588345e+19,1.6660438970411654e+20,490.92409274920954,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0094,arm-grid-I-ne,18000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,605.178630424847,0.36882135249914855,2.711339767136472,49.423933098764394,50.0,2.0767347633302387,235.7289103505509,7.155405855891693e+19,1.8144594144108308e+20,543.2949780018237,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0095,arm-grid-I-ne,18000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,750.9626412415382,0.3229080820139031,3.096856522646417,49.635152861535516,50.0,2.053379920945058,281.58431557504815,8.243809858593428e+19,1.958619014140657e+20,595.4134991408924,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0096,arm-grid-I-ne,18000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,903.5331934690709,0.2865280452707852,3.490059756820466,50.79212521796978,50.0,2.032509245348262,331.6805522390455,9.370872450800596e+19,2.0989127549199404e+20,647.302785564982,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0097,arm-grid-I-ne,18000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1062.4162627823885,0.257148291257778,3.8888067080233917,53.1287656421257,50.0,2.013668666003267,386.0237003982469,1.0533271046309013e+20,2.2356728953690987e+20,698.9825392888641,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0098,arm-grid-I-ne,18000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1227.1979313670317,0.2330320719150506,4.291254812189712,56.84973849863684,50.0,1.9965146675573295,444.6186418956388,1.1728145435578573e+20,2.369185456442143e+20,750.4697205619194,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0099,arm-grid-I-ne,19000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,85.51978681503643,0.7978620871387316,1.2533494398589224,44.95300403476614,50.0,2.503853613538891,97.12506951728315,3.5464415764884877e+19,1.1633558423511512e+20,330.40531518490485,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0100,arm-grid-I-ne,19000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,191.0755006007045,0.6407658086652639,1.5606325844430318,44.65351430599026,50.0,2.4564288545863597,126.29645378662326,4.49172082123052e+19,1.321827917876948e+20,383.3725264473624,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0101,arm-grid-I-ne,19000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,305.31035373149837,0.530049301227085,1.8866169574885967,44.33746732938812,50.0,2.4168518100257055,159.6439331471784,5.497396907812558e+19,1.4742603092187442e+20,435.98160118694193,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0102,arm-grid-I-ne,19000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,427.37261446331183,0.4489084494226759,2.227625702492484,44.42791754870541,50.0,2.3830209880388042,197.1891812454415,6.556233570752129e+19,1.621376642924787e+20,488.2754484511951,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0103,arm-grid-I-ne,19000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,556.5578584527599,0.38751132369711644,2.5805697507348513,45.27561535343665,50.0,2.353557386862904,238.9477512187416,7.662378028361489e+19,1.763762197163851e+20,540.2887736124392,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0104,arm-grid-I-ne,19000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,692.2743710243681,0.3398086957489416,2.9428322833116156,47.17573793821106,50.0,2.327512026724311,284.93123378520806,8.811008544063608e+19,1.9018991455936394e+20,592.0501682314132,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0105,arm-grid-I-ne,19000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,834.0185693692293,0.3019156658107028,3.312183212867752,50.37984691918484,50.0,2.3042066640811023,335.14852957286695,9.998091572886566e+19,2.0361908427113434e+20,643.5835501112192,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0106,arm-grid-I-ne,19000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,981.3570199211404,0.271244269862951,3.6867138262690684,55.10468147100778,50.0,2.2831413613279663,389.60664215916324,1.1220209286999912e+20,2.1669790713000087e+20,694.9091860230612,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0107,arm-grid-I-ne,19000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1133.9130120526183,0.2460154310750875,4.0647856747440585,61.53875344690198,50.0,2.263938021688755,448.311195027015,1.247443336630436e+20,2.294556663369564e+20,746.0444400930469,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0108,arm-grid-I-ne,20000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,69.21401875253643,0.829633892035485,1.20535095009984,40.828141671752775,50.0,2.8172202270278595,99.95801232610707,3.8109217658051854e+19,1.1369078234194815e+20,328.8370210078187,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0109,arm-grid-I-ne,20000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,168.59313728482545,0.6685928436594254,1.4956785874743674,40.98932560863511,50.0,2.764822488584977,129.31709891760684,4.812920777492641e+19,1.289707922250736e+20,381.46789978179766,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0110,arm-grid-I-ne,20000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,275.7965446099305,0.5546195033509662,1.803037927728976,41.520979075229434,50.0,2.721035418052289,162.83635967895427,5.875716662087897e+19,1.4364283337912104e+20,433.7382699596029,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0111,arm-grid-I-ne,20000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,390.0285472678034,0.4707910912964196,2.1240843730629977,42.82668411137507,50.0,2.683552478299199,200.54057623181293,6.991755047666685e+19,1.5778244952333314e+20,485.69292687176903,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0112,arm-grid-I-ne,20000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,510.63598620712855,0.40716133290749623,2.4560288985673204,45.237640861954844,50.0,2.6508614807626825,242.44753280228457,8.154968931702945e+19,1.7145031068297055e+20,537.3678461607767,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0113,arm-grid-I-ne,20000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,637.0737034274412,0.35758702018812494,2.796522087054235,49.03021317078367,50.0,2.6219224589093777,288.5704832624776,9.36039077188696e+19,1.846960922811304e+20,588.7924839749252,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0114,arm-grid-I-ne,20000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,768.8802600237788,0.31810969005293993,3.143569753670753,54.438250873448396,50.0,2.595992463454441,338.91960569143345,1.0603887696416984e+20,1.9756112303583016e+20,639.9913470978719,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0115,arm-grid-I-ne,20000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,905.6603634503123,0.2860845931803294,3.495469605277429,61.66200516167294,50.0,2.572523998018205,393.50290904296946,1.1881974624536794e+20,2.1008025375463204e+20,690.9851010920203,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0116,arm-grid-I-ne,20000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1047.0718573039742,0.25968882882954514,3.8507624856530938,70.87473130026638,50.0,2.551103036966024,452.3268241960754,1.3191678522505685e+20,2.2228321477494315e+20,741.7913752229712,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0117,arm-grid-I-ne,21000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,53.52456809664671,0.8627897690678403,1.1590308970404248,38.954215639656354,50.0,3.1525122462046973,103.02421996014849,4.071348035173309e+19,1.1108651964826691e+20,327.29276545179573,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0118,arm-grid-I-ne,21000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,147.0996441727854,0.6976747037367347,1.4333327475455477,39.85401033165684,50.0,3.0948330429717097,132.58682031226178,5.127657150397372e+19,1.2582342849602627e+20,379.6016003730632,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0119,arm-grid-I-ne,21000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,247.7381690009044,0.5803266397103986,1.723167491499325,41.46921842608754,50.0,3.046557948898196,166.2923365030656,6.244859655714633e+19,1.3995140344285368e+20,431.5493543780137,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0120,arm-grid-I-ne,21000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,354.69979512428426,0.49370666046902445,2.0254942460164376,44.18324316429579,50.0,3.005169031413907,204.16891862223653,7.415139950301735e+19,1.5354860049698265e+20,483.1823718121095,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0121,arm-grid-I-ne,21000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,467.3809210597058,0.42775361485476887,2.337794387405751,48.30780077713581,50.0,2.9690166331022074,246.23676911942783,8.63226268107223e+19,1.6667737318927768e+20,534.5376265899673,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0122,arm-grid-I-ne,21000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,585.2806273088091,0.37622881887433113,2.657956939587933,54.10100088552298,50.0,2.9369667219486084,292.5109446022007,9.891151683558328e+19,1.793884831644167e+20,585.6452189591608,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0123,arm-grid-I-ne,21000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,707.9769703552436,0.33509858034674483,2.98419646829075,61.77984280009963,50.0,2.9082093147771118,343.00300786420013,1.118760491646125e+20,1.917239508353875e+20,636.5300658592829,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0124,arm-grid-I-ne,21000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,835.1099905043556,0.3016598200614775,3.3149923639024994,71.5291320126039,50.0,2.8821475310388585,397.72205768873005,1.2518094639645426e+20,2.0371905360354574e+20,687.2130858110258,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0125,arm-grid-I-ne,21000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,966.3692428052797,0.2740444722142923,3.649042770029086,83.50800343673177,50.0,2.858329940713953,456.6754001971897,1.3879623144206721e+20,2.1540376855793277e+20,737.7120543968672,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0126,arm-grid-I-ne,22000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,38.47747714557758,0.8972781279819423,1.1144816404352664,38.88879352617411,50.0,3.5101454703267287,106.33030398041572,4.3269808895783625e+19,1.0853019110421637e+20,325.7769335171955,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0127,arm-grid-I-ne,22000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,126.61247142055305,0.7279725314441103,1.3736782046106288,40.72365346114691,50.0,3.446855379682134,136.1127116041576,5.435167516220518e+19,1.227483248377948e+20,377.77814918240864,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0128,arm-grid-I-ne,22000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,221.134740965161,0.60714092448678,1.647064066460857,43.57969449518231,50.0,3.3937953515930452,170.01939899924196,6.604087234023027e+19,1.3635912765976972e+20,429.41923445952244,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0129,arm-grid-I-ne,22000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,321.3575141397756,0.5176319384384522,1.9318746115564556,47.820293442835066,50.0,3.3482295896810514,208.08215300180186,7.825716806410196e+19,1.4944283193589806e+20,480.74776491642933,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0130,arm-grid-I-ne,22000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,426.72429612900197,0.44926979871790357,2.225834015225893,53.7383688864287,50.0,3.3083665034234286,250.32378702881158,9.093694687541305e+19,1.6206305312458696e+20,531.8014627557828,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0131,arm-grid-I-ne,22000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,536.7756180827155,0.3957193632371036,2.5270433870602105,61.574767223424146,50.0,3.2729747153390814,296.7613041980586,1.0402869353097188e+20,1.7427130646902813e+20,582.6108750881766,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0132,arm-grid-I-ne,22000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,651.1261003053327,0.35287039328799225,2.8339016789766727,71.53079740709114,50.0,3.2411746967313038,347.4077625099212,1.1748996112322573e+20,1.8611003887677427e+20,633.2011717526527,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0133,arm-grid-I-ne,22000000.0,6.578e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,769.4481727900935,0.31796017045279523,3.1450480057798975,83.77705654577176,50.0,3.2123181914184213,402.2734375763497,1.312852577154523e+20,1.9761474228454772e+20,683.593398483427,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0134,arm-grid-I-ne,22000000.0,7.084e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,891.460200364777,0.2890742911034533,3.459318350942949,98.45982789063532,50.0,3.185914753614664,461.36658065569145,1.4538453184793194e+20,2.0881546815206805e+20,733.8053749627265,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0135,arm-grid-I-ne,23000000.0,3.036e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,24.08614091599905,0.9330462137477915,1.0717582744195204,40.291162614890254,50.0,3.890511728909788,109.8827326898652,4.5772379244114534e+19,1.0602762075588546e+20,324.29297870183643,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0136,arm-grid-I-ne,23000000.0,3.542e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,107.13228175501976,0.7594464741650708,1.3167484925114594,43.19729870043068,50.0,3.821259972129943,139.9017142412937,5.734884864972588e+19,1.1975115135027413e+20,376.0009084218286,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0137,arm-grid-I-ne,23000000.0,4.048e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,195.96521429275936,0.6350317449084371,1.5747244260114688,47.39441544987713,50.0,3.7630991610317355,174.02492221071577,6.952890663910784e+19,1.3287109336089215e+20,427.35092685034414,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0138,arm-grid-I-ne,23000000.0,4.554e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,289.94924207494296,0.5425430281533523,1.8431717819758717,53.226627524646574,50.0,3.713068907762477,212.2880560904518,8.223073898735781e+19,1.4546926101264219e+20,478.39154755388086,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0139,arm-grid-I-ne,23000000.0,5.06e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,388.5720893740687,0.47169095234575165,2.120032184265844,60.9691498713583,50.0,3.669230940454282,254.71673850737568,9.538984677087514e+19,1.5761015322912486e+20,529.161016605452,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0140,arm-grid-I-ne,23000000.0,5.566e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,491.41271042939746,0.41604345964171086,2.4035950495680956,70.84682368481373,50.0,3.6302530013930316,301.33006697580566,1.0895425430902687e+20,1.693457456909731e+20,579.6901541422845,0.05,4.05,24.9,800000000.0,0.5
20260901-sustainment-fence:c0141,arm-grid-I-ne,23000000.0,6.072e+20,14.63,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,598.1192652482118,0.37141280007554284,2.692422016141088,83.04659033300089,50.0,3.5951832825437733,352.14270836095614,1.2288131759851e+20,1.8071868240149e+20,630.0042468757352,0.05,4.05,24.9,800000000.0,0.5
